cart_item_id,session_id,product_id,quantity,created_at,modified_at
23404,6544,827,5,2023-12-01 19:17:49,2023-12-01 19:41:49
23405,6544,898,2,2023-12-01 19:05:48,2023-12-01 19:17:48
23406,6545,739,3,2023-12-09 19:43:54,2023-12-09 20:01:54
23407,6546,133,4,2023-01-04 01:00:45,2023-01-04 01:09:45
23408,6546,418,5,2023-01-04 01:05:49,2023-01-04 01:26:49
23409,6546,207,4,2023-01-04 00:52:04,2023-01-04 01:19:04
23410,6547,678,3,2023-04-03 14:47:19,2023-04-03 14:55:19
23411,6547,847,4,2023-04-03 14:35:19,2023-04-03 15:04:19
23412,6547,386,3,2023-04-03 14:18:47,2023-04-03 14:26:47
23413,6547,418,1,2023-04-03 14:20:25,2023-04-03 14:39:25
23414,6547,898,1,2023-04-03 14:31:27,2023-04-03 14:55:27
23415,6548,784,1,2023-03-20 03:19:01,2023-03-20 03:32:01
23416,6548,903,4,2023-03-20 02:35:46,2023-03-20 02:51:46
23417,6548,328,1,2023-03-20 02:55:49,2023-03-20 03:18:49
23418,6548,141,2,2023-03-20 03:21:48,2023-03-20 03:46:48
23419,6548,451,5,2023-03-20 02:49:30,2023-03-20 02:54:30
23420,6549,139,4,2022-03-10 16:56:18,2022-03-10 17:03:18
23421,6549,502,1,2022-03-10 17:28:32,2022-03-10 17:37:32
23422,6549,671,1,2022-03-10 17:09:56,2022-03-10 17:21:56
23423,6549,398,1,2022-03-10 17:00:27,2022-03-10 17:16:27
23424,6550,197,1,2023-03-23 16:25:11,2023-03-23 16:26:11
23425,6550,549,3,2023-03-23 17:02:36,2023-03-23 17:11:36
23426,6551,580,3,2023-06-20 05:39:09,2023-06-20 05:46:09
23427,6552,240,5,2023-07-18 17:51:27,2023-07-18 18:21:27
23428,6552,793,2,2023-07-18 17:25:49,2023-07-18 17:55:49
23429,6552,506,5,2023-07-18 17:23:32,2023-07-18 17:39:32
23430,6553,106,4,2023-09-21 14:52:48,2023-09-21 14:59:48
23431,6553,151,5,2023-09-21 15:07:50,2023-09-21 15:21:50
23432,6553,30,2,2023-09-21 15:10:31,2023-09-21 15:17:31
23433,6554,111,3,2022-10-29 08:16:44,2022-10-29 08:26:44
23434,6555,386,2,2022-03-12 12:01:08,2022-03-12 12:10:08
23435,6555,902,1,2022-03-12 11:55:24,2022-03-12 12:16:24
23436,6555,514,4,2022-03-12 12:09:58,2022-03-12 12:34:58
23437,6555,805,2,2022-03-12 12:07:52,2022-03-12 12:22:52
23438,6555,793,1,2022-03-12 12:07:12,2022-03-12 12:13:12
23439,6556,288,3,2022-11-11 01:42:48,2022-11-11 01:46:48
23440,6556,718,3,2022-11-11 02:09:20,2022-11-11 02:11:20
23441,6557,900,1,2023-09-15 12:46:36,2023-09-15 13:11:36
23442,6557,328,4,2023-09-15 12:20:07,2023-09-15 12:26:07
23443,6558,107,2,2022-06-21 23:22:19,2022-06-21 23:45:19
23444,6558,342,5,2022-06-21 23:16:29,2022-06-21 23:43:29
23445,6559,808,2,2022-12-13 01:28:15,2022-12-13 01:57:15
23446,6559,43,1,2022-12-13 01:28:47,2022-12-13 01:57:47
23447,6560,239,2,2022-07-03 07:45:42,2022-07-03 08:01:42
23448,6560,57,5,2022-07-03 07:14:01,2022-07-03 07:32:01
23449,6560,140,1,2022-07-03 07:19:09,2022-07-03 07:39:09
23450,6560,838,4,2022-07-03 07:42:21,2022-07-03 07:54:21
23451,6560,956,4,2022-07-03 07:42:52,2022-07-03 08:00:52
23452,6561,221,5,2023-10-21 01:19:06,2023-10-21 01:40:06
23453,6561,459,5,2023-10-21 01:11:51,2023-10-21 01:21:51
23454,6561,978,1,2023-10-21 01:18:08,2023-10-21 01:24:08
23455,6562,576,3,2022-04-19 20:41:04,2022-04-19 20:59:04
23456,6563,22,5,2022-07-16 20:39:18,2022-07-16 20:51:18
23457,6563,887,5,2022-07-16 20:37:41,2022-07-16 20:57:41
23458,6563,134,3,2022-07-16 20:54:34,2022-07-16 21:10:34
23459,6563,347,1,2022-07-16 20:44:20,2022-07-16 20:50:20
23460,6564,479,1,2022-07-07 03:23:40,2022-07-07 03:52:40
23461,6564,903,1,2022-07-07 03:37:32,2022-07-07 04:00:32
23462,6564,612,1,2022-07-07 03:18:15,2022-07-07 03:44:15
23463,6565,338,1,2023-09-27 19:50:24,2023-09-27 20:10:24
23464,6565,758,5,2023-09-27 19:51:13,2023-09-27 19:56:13
23465,6566,475,5,2022-02-09 02:37:39,2022-02-09 02:57:39
23466,6566,423,3,2022-02-09 02:33:12,2022-02-09 02:48:12
23467,6566,36,1,2022-02-09 02:35:35,2022-02-09 02:40:35
23468,6566,525,2,2022-02-09 02:38:35,2022-02-09 02:42:35
23469,6566,235,1,2022-02-09 02:36:04,2022-02-09 02:50:04
23470,6566,173,3,2022-02-09 02:29:45,2022-02-09 02:33:45
23471,6566,5,2,2022-02-09 02:36:12,2022-02-09 03:04:12
23472,6567,121,3,2022-05-12 03:01:44,2022-05-12 03:02:44
23473,6567,654,5,2022-05-12 03:02:52,2022-05-12 03:12:52
23474,6567,429,5,2022-05-12 02:59:20,2022-05-12 03:10:20
23475,6567,657,4,2022-05-12 02:57:36,2022-05-12 02:58:36
23476,6568,78,2,2023-10-05 23:21:40,2023-10-05 23:50:40
23477,6568,1000,3,2023-10-05 23:00:40,2023-10-05 23:09:40
23478,6568,978,1,2023-10-05 23:10:00,2023-10-05 23:25:00
23479,6568,709,5,2023-10-05 23:01:21,2023-10-05 23:15:21
23480,6569,934,2,2023-08-29 18:53:03,2023-08-29 19:10:03
23481,6569,454,2,2023-08-29 18:37:33,2023-08-29 19:00:33
23482,6570,890,3,2023-10-01 00:40:02,2023-10-01 00:59:02
23483,6570,42,2,2023-10-01 00:36:52,2023-10-01 00:45:52
23484,6570,684,1,2023-10-01 00:34:28,2023-10-01 00:36:28
23485,6570,260,3,2023-10-01 00:33:45,2023-10-01 01:03:45
23486,6570,331,4,2023-10-01 00:39:27,2023-10-01 00:53:27
23487,6570,916,5,2023-10-01 00:39:13,2023-10-01 01:05:13
23488,6570,788,4,2023-10-01 00:32:56,2023-10-01 00:45:56
23489,6570,463,3,2023-10-01 00:34:37,2023-10-01 00:43:37
23490,6571,489,2,2023-10-29 08:47:58,2023-10-29 09:01:58
23491,6572,724,1,2022-08-03 14:42:20,2022-08-03 14:44:20
23492,6572,931,1,2022-08-03 14:47:38,2022-08-03 15:02:38
23493,6572,9,5,2022-08-03 14:36:45,2022-08-03 14:59:45
23494,6572,882,5,2022-08-03 14:37:16,2022-08-03 14:59:16
23495,6573,945,5,2023-04-09 07:57:30,2023-04-09 08:03:30
23496,6573,234,2,2023-04-09 08:02:30,2023-04-09 08:11:30
23497,6573,156,3,2023-04-09 08:06:12,2023-04-09 08:18:12
23498,6574,452,3,2023-09-20 04:06:46,2023-09-20 04:22:46
23499,6575,620,1,2022-12-03 04:12:59,2022-12-03 04:20:59
23500,6575,763,1,2022-12-03 03:59:32,2022-12-03 04:13:32
23501,6575,495,2,2022-12-03 04:06:49,2022-12-03 04:31:49
23502,6575,894,1,2022-12-03 04:01:59,2022-12-03 04:25:59
23503,6575,556,5,2022-12-03 04:03:27,2022-12-03 04:28:27
23504,6575,781,2,2022-12-03 04:04:04,2022-12-03 04:32:04
23505,6575,950,5,2022-12-03 04:18:05,2022-12-03 04:34:05
23506,6575,52,5,2022-12-03 04:00:08,2022-12-03 04:22:08
23507,6576,365,4,2022-07-17 23:18:33,2022-07-17 23:25:33
23508,6576,299,3,2022-07-17 23:31:26,2022-07-17 23:44:26
23509,6576,356,3,2022-07-17 23:17:05,2022-07-17 23:32:05
23510,6576,585,2,2022-07-17 23:29:38,2022-07-17 23:35:38
23511,6576,258,4,2022-07-17 23:22:41,2022-07-17 23:42:41
23512,6576,961,5,2022-07-17 23:30:17,2022-07-17 23:53:17
23513,6577,488,2,2023-08-21 04:05:11,2023-08-21 04:29:11
23514,6577,746,3,2023-08-21 04:45:58,2023-08-21 05:08:58
23515,6577,99,3,2023-08-21 04:46:51,2023-08-21 04:50:51
23516,6577,954,5,2023-08-21 04:13:45,2023-08-21 04:33:45
23517,6577,950,1,2023-08-21 04:44:09,2023-08-21 05:08:09
23518,6577,369,5,2023-08-21 04:20:06,2023-08-21 04:45:06
23519,6578,891,2,2022-03-28 17:11:04,2022-03-28 17:18:04
23520,6578,443,5,2022-03-28 17:04:20,2022-03-28 17:13:20
23521,6578,779,4,2022-03-28 17:05:18,2022-03-28 17:21:18
23522,6578,2,5,2022-03-28 17:06:49,2022-03-28 17:18:49
23523,6578,460,2,2022-03-28 17:13:16,2022-03-28 17:19:16
23524,6579,334,1,2023-03-18 20:13:28,2023-03-18 20:42:28
23525,6580,422,3,2023-12-28 22:38:13,2023-12-28 22:42:13
23526,6580,417,5,2023-12-28 22:11:05,2023-12-28 22:12:05
23527,6581,557,4,2022-10-09 10:04:25,2022-10-09 10:24:25
23528,6581,807,1,2022-10-09 09:33:32,2022-10-09 10:01:32
23529,6581,604,4,2022-10-09 09:59:22,2022-10-09 10:20:22
23530,6581,435,4,2022-10-09 09:39:33,2022-10-09 09:50:33
23531,6581,418,3,2022-10-09 10:14:55,2022-10-09 10:38:55
23532,6581,542,4,2022-10-09 09:54:24,2022-10-09 09:56:24
23533,6582,108,5,2022-03-22 21:39:28,2022-03-22 22:09:28
23534,6582,903,1,2022-03-22 21:20:51,2022-03-22 21:40:51
23535,6582,924,5,2022-03-22 20:59:23,2022-03-22 21:06:23
23536,6582,911,4,2022-03-22 21:09:54,2022-03-22 21:25:54
23537,6583,504,3,2022-05-26 06:20:50,2022-05-26 06:32:50
23538,6583,283,4,2022-05-26 06:03:00,2022-05-26 06:08:00
23539,6584,166,1,2022-06-30 08:31:01,2022-06-30 09:01:01
23540,6584,25,1,2022-06-30 08:49:31,2022-06-30 09:18:31
23541,6584,841,1,2022-06-30 08:22:56,2022-06-30 08:34:56
23542,6584,933,4,2022-06-30 08:44:52,2022-06-30 08:50:52
23543,6585,71,3,2022-04-08 11:09:06,2022-04-08 11:36:06
23544,6585,15,1,2022-04-08 11:19:24,2022-04-08 11:49:24
23545,6586,541,3,2023-04-24 23:32:53,2023-04-24 23:40:53
23546,6587,230,1,2022-03-26 02:57:07,2022-03-26 03:06:07
23547,6587,757,3,2022-03-26 02:55:44,2022-03-26 03:18:44
23548,6587,957,5,2022-03-26 02:55:25,2022-03-26 03:05:25
23549,6587,469,4,2022-03-26 02:57:27,2022-03-26 03:22:27
23550,6588,71,5,2022-04-12 06:34:18,2022-04-12 06:56:18
23551,6588,163,3,2022-04-12 07:18:48,2022-04-12 07:29:48
23552,6589,328,3,2023-11-25 23:51:23,2023-11-26 00:10:23
23553,6589,1000,5,2023-11-26 00:23:39,2023-11-26 00:48:39
23554,6589,89,5,2023-11-26 00:23:56,2023-11-26 00:50:56
23555,6590,696,5,2023-01-15 04:20:51,2023-01-15 04:44:51
23556,6590,729,4,2023-01-15 04:23:02,2023-01-15 04:40:02
23557,6590,395,3,2023-01-15 04:18:05,2023-01-15 04:22:05
23558,6590,686,4,2023-01-15 04:24:28,2023-01-15 04:28:28
23559,6590,573,4,2023-01-15 04:23:39,2023-01-15 04:24:39
23560,6591,473,3,2022-09-30 05:18:07,2022-09-30 05:43:07
23561,6591,414,4,2022-09-30 05:20:50,2022-09-30 05:35:50
23562,6591,197,4,2022-09-30 04:58:52,2022-09-30 05:19:52
23563,6591,576,5,2022-09-30 05:44:34,2022-09-30 06:10:34
23564,6591,66,5,2022-09-30 05:37:52,2022-09-30 05:45:52
23565,6592,207,1,2023-06-19 11:53:29,2023-06-19 11:57:29
23566,6593,403,4,2023-03-21 15:37:55,2023-03-21 15:43:55
23567,6593,578,1,2023-03-21 15:21:42,2023-03-21 15:23:42
23568,6593,146,5,2023-03-21 15:38:57,2023-03-21 16:04:57
23569,6594,97,3,2022-03-13 07:14:25,2022-03-13 07:19:25
23570,6594,678,2,2022-03-13 07:01:18,2022-03-13 07:18:18
23571,6595,519,2,2023-03-17 08:53:19,2023-03-17 09:04:19
23572,6596,724,5,2023-03-01 12:56:33,2023-03-01 13:12:33
23573,6596,188,5,2023-03-01 12:49:27,2023-03-01 12:57:27
23574,6596,42,4,2023-03-01 12:50:08,2023-03-01 13:05:08
23575,6597,504,1,2022-01-08 20:03:24,2022-01-08 20:27:24
23576,6597,707,3,2022-01-08 20:12:45,2022-01-08 20:36:45
23577,6597,961,4,2022-01-08 20:13:02,2022-01-08 20:41:02
23578,6597,165,2,2022-01-08 20:38:18,2022-01-08 20:55:18
23579,6598,178,4,2023-01-12 04:33:13,2023-01-12 04:44:13
23580,6598,881,5,2023-01-12 04:47:34,2023-01-12 04:54:34
23581,6598,818,3,2023-01-12 04:33:29,2023-01-12 04:40:29
23582,6598,506,3,2023-01-12 04:24:10,2023-01-12 04:40:10
23583,6599,187,2,2022-04-03 02:11:10,2022-04-03 02:34:10
23584,6599,660,5,2022-04-03 02:42:39,2022-04-03 02:57:39
23585,6600,555,3,2022-08-23 12:04:47,2022-08-23 12:11:47
23586,6600,686,5,2022-08-23 12:09:00,2022-08-23 12:22:00
23587,6600,855,2,2022-08-23 12:00:02,2022-08-23 12:29:02
23588,6601,224,5,2022-10-10 01:07:55,2022-10-10 01:27:55
23589,6601,606,2,2022-10-10 00:58:48,2022-10-10 01:04:48
23590,6601,811,4,2022-10-10 00:46:51,2022-10-10 01:06:51
23591,6602,974,3,2023-06-21 13:50:23,2023-06-21 13:56:23
23592,6603,810,3,2022-08-06 21:35:47,2022-08-06 21:54:47
23593,6603,981,5,2022-08-06 21:26:25,2022-08-06 21:47:25
23594,6603,799,1,2022-08-06 21:35:38,2022-08-06 21:55:38
23595,6603,765,1,2022-08-06 21:26:05,2022-08-06 21:36:05
23596,6604,777,3,2023-04-01 18:56:49,2023-04-01 19:07:49
23597,6604,161,2,2023-04-01 19:18:57,2023-04-01 19:21:57
23598,6604,563,4,2023-04-01 18:41:39,2023-04-01 18:56:39
23599,6604,605,3,2023-04-01 18:53:05,2023-04-01 19:12:05
23600,6605,966,1,2022-06-11 21:17:40,2022-06-11 21:24:40
23601,6605,484,4,2022-06-11 21:18:58,2022-06-11 21:45:58
23602,6605,843,1,2022-06-11 21:14:36,2022-06-11 21:19:36
23603,6605,790,5,2022-06-11 21:58:53,2022-06-11 22:26:53
23604,6605,625,1,2022-06-11 21:30:31,2022-06-11 21:56:31
23605,6606,960,1,2022-06-19 17:25:49,2022-06-19 17:34:49
23606,6606,704,2,2022-06-19 17:19:18,2022-06-19 17:27:18
23607,6607,136,3,2022-06-15 05:38:15,2022-06-15 06:05:15
23608,6608,90,2,2023-03-29 08:14:32,2023-03-29 08:22:32
23609,6608,35,5,2023-03-29 08:33:09,2023-03-29 08:53:09
23610,6608,393,5,2023-03-29 08:24:23,2023-03-29 08:28:23
23611,6608,506,1,2023-03-29 08:09:00,2023-03-29 08:17:00
23612,6608,33,2,2023-03-29 08:09:12,2023-03-29 08:30:12
23613,6608,8,4,2023-03-29 08:21:07,2023-03-29 08:25:07
23614,6608,836,4,2023-03-29 08:21:31,2023-03-29 08:28:31
23615,6608,297,4,2023-03-29 08:15:05,2023-03-29 08:30:05
23616,6609,264,3,2022-01-16 05:29:08,2022-01-16 05:39:08
23617,6609,509,1,2022-01-16 06:07:02,2022-01-16 06:37:02
23618,6609,343,3,2022-01-16 05:47:44,2022-01-16 06:07:44
23619,6610,898,4,2022-04-23 23:31:54,2022-04-24 00:00:54
23620,6610,512,4,2022-04-23 23:25:18,2022-04-23 23:50:18
23621,6610,750,4,2022-04-23 23:16:02,2022-04-23 23:28:02
23622,6610,696,1,2022-04-23 23:21:00,2022-04-23 23:46:00
23623,6611,46,1,2022-07-29 12:49:55,2022-07-29 13:10:55
23624,6611,304,3,2022-07-29 12:43:50,2022-07-29 13:13:50
23625,6611,687,2,2022-07-29 12:43:16,2022-07-29 12:56:16
23626,6612,51,3,2023-03-05 06:21:20,2023-03-05 06:39:20
23627,6612,176,1,2023-03-05 06:42:05,2023-03-05 07:10:05
23628,6612,654,3,2023-03-05 06:38:25,2023-03-05 07:02:25
23629,6612,574,5,2023-03-05 06:18:36,2023-03-05 06:19:36
23630,6612,305,3,2023-03-05 06:05:19,2023-03-05 06:14:19
23631,6613,349,5,2022-12-06 00:25:53,2022-12-06 00:29:53
23632,6613,255,1,2022-12-06 00:23:56,2022-12-06 00:51:56
23633,6613,991,5,2022-12-06 00:24:51,2022-12-06 00:53:51
23634,6613,576,1,2022-12-06 00:26:32,2022-12-06 00:50:32
23635,6613,388,3,2022-12-06 00:24:52,2022-12-06 00:37:52
23636,6614,600,5,2022-10-24 10:35:58,2022-10-24 10:44:58
23637,6615,769,4,2023-07-18 07:10:50,2023-07-18 07:38:50
23638,6615,722,2,2023-07-18 06:36:47,2023-07-18 06:57:47
23639,6615,193,3,2023-07-18 06:42:39,2023-07-18 06:50:39
23640,6616,780,1,2023-09-11 13:56:10,2023-09-11 14:07:10
23641,6616,456,5,2023-09-11 13:54:03,2023-09-11 14:00:03
23642,6616,157,4,2023-09-11 13:54:22,2023-09-11 14:22:22
23643,6617,145,3,2022-08-03 20:18:18,2022-08-03 20:48:18
23644,6618,794,5,2022-02-20 13:57:07,2022-02-20 14:21:07
23645,6619,278,2,2022-09-08 19:59:26,2022-09-08 20:26:26
23646,6620,457,3,2023-11-17 15:43:30,2023-11-17 15:44:30
23647,6620,7,3,2023-11-17 15:10:21,2023-11-17 15:30:21
23648,6620,351,5,2023-11-17 15:23:51,2023-11-17 15:29:51
23649,6620,642,4,2023-11-17 15:07:52,2023-11-17 15:37:52
23650,6620,971,3,2023-11-17 15:07:17,2023-11-17 15:11:17
23651,6621,652,3,2022-01-19 10:31:33,2022-01-19 10:44:33
23652,6621,523,5,2022-01-19 10:28:06,2022-01-19 10:48:06
23653,6622,646,4,2022-09-08 21:38:23,2022-09-08 22:06:23
23654,6622,284,2,2022-09-08 21:39:59,2022-09-08 21:59:59
23655,6622,876,1,2022-09-08 21:34:22,2022-09-08 21:59:22
23656,6622,411,3,2022-09-08 21:39:10,2022-09-08 21:41:10
23657,6622,536,5,2022-09-08 21:34:08,2022-09-08 21:36:08
23658,6623,59,1,2023-04-24 01:48:50,2023-04-24 02:17:50
23659,6623,155,4,2023-04-24 01:49:51,2023-04-24 01:56:51
23660,6623,377,4,2023-04-24 01:49:46,2023-04-24 02:00:46
23661,6623,772,2,2023-04-24 01:49:13,2023-04-24 02:06:13
23662,6623,223,1,2023-04-24 01:52:19,2023-04-24 02:15:19
23663,6624,460,2,2022-07-06 03:15:13,2022-07-06 03:32:13
23664,6624,761,3,2022-07-06 03:40:04,2022-07-06 04:10:04
23665,6624,723,2,2022-07-06 03:47:20,2022-07-06 04:03:20
23666,6624,999,2,2022-07-06 03:25:17,2022-07-06 03:26:17
23667,6624,337,5,2022-07-06 03:34:57,2022-07-06 03:37:57
23668,6625,579,4,2022-11-19 12:23:15,2022-11-19 12:33:15
23669,6625,293,5,2022-11-19 12:31:32,2022-11-19 12:35:32
23670,6625,280,1,2022-11-19 12:26:08,2022-11-19 12:44:08
23671,6625,517,1,2022-11-19 12:22:36,2022-11-19 12:45:36
23672,6625,836,4,2022-11-19 12:24:48,2022-11-19 12:32:48
23673,6625,120,3,2022-11-19 12:15:35,2022-11-19 12:43:35
23674,6625,879,4,2022-11-19 12:19:24,2022-11-19 12:41:24
23675,6626,298,2,2023-01-02 20:32:59,2023-01-02 20:38:59
23676,6627,522,3,2022-06-05 01:17:28,2022-06-05 01:33:28
23677,6628,29,5,2022-01-21 10:47:48,2022-01-21 10:58:48
23678,6628,806,3,2022-01-21 10:50:14,2022-01-21 11:06:14
23679,6628,805,2,2022-01-21 10:40:57,2022-01-21 10:50:57
23680,6628,454,1,2022-01-21 10:51:14,2022-01-21 10:53:14
23681,6628,795,3,2022-01-21 10:26:36,2022-01-21 10:44:36
23682,6629,535,4,2022-01-02 17:25:39,2022-01-02 17:51:39
23683,6629,667,5,2022-01-02 17:18:22,2022-01-02 17:35:22
23684,6630,869,4,2022-10-19 12:10:14,2022-10-19 12:39:14
23685,6630,72,3,2022-10-19 11:54:48,2022-10-19 11:56:48
23686,6630,736,3,2022-10-19 11:53:41,2022-10-19 12:09:41
23687,6631,314,5,2023-05-29 16:29:36,2023-05-29 16:46:36
23688,6632,938,3,2023-11-26 09:03:00,2023-11-26 09:15:00
23689,6632,893,5,2023-11-26 09:10:43,2023-11-26 09:39:43
23690,6632,494,3,2023-11-26 09:17:45,2023-11-26 09:47:45
23691,6632,962,3,2023-11-26 08:56:48,2023-11-26 09:17:48
23692,6633,377,1,2023-10-29 01:12:32,2023-10-29 01:41:32
23693,6633,596,1,2023-10-29 01:13:06,2023-10-29 01:18:06
23694,6633,65,2,2023-10-29 01:22:00,2023-10-29 01:33:00
23695,6633,399,1,2023-10-29 01:00:47,2023-10-29 01:17:47
23696,6633,998,1,2023-10-29 01:27:12,2023-10-29 01:54:12
23697,6633,171,5,2023-10-29 01:34:24,2023-10-29 01:44:24
23698,6634,745,4,2023-04-19 22:36:47,2023-04-19 22:54:47
23699,6634,26,3,2023-04-19 22:42:18,2023-04-19 22:59:18
23700,6634,938,4,2023-04-19 22:18:09,2023-04-19 22:46:09
23701,6634,326,4,2023-04-19 22:43:22,2023-04-19 22:55:22
23702,6635,460,5,2022-06-05 13:21:20,2022-06-05 13:44:20
23703,6635,81,5,2022-06-05 13:29:00,2022-06-05 13:37:00
23704,6636,744,1,2023-07-23 00:42:04,2023-07-23 01:10:04
23705,6636,302,5,2023-07-23 00:08:19,2023-07-23 00:21:19
23706,6636,628,4,2023-07-23 00:27:20,2023-07-23 00:30:20
23707,6637,665,4,2023-10-14 13:15:26,2023-10-14 13:26:26
23708,6637,843,1,2023-10-14 13:15:26,2023-10-14 13:39:26
23709,6637,416,3,2023-10-14 13:05:42,2023-10-14 13:17:42
23710,6638,652,4,2023-10-14 01:01:05,2023-10-14 01:28:05
23711,6638,653,4,2023-10-14 01:20:08,2023-10-14 01:49:08
23712,6638,849,2,2023-10-14 01:39:22,2023-10-14 02:09:22
23713,6638,416,1,2023-10-14 01:24:01,2023-10-14 01:47:01
23714,6638,801,2,2023-10-14 01:21:15,2023-10-14 01:23:15
23715,6639,476,3,2023-05-05 04:02:37,2023-05-05 04:20:37
23716,6639,492,4,2023-05-05 03:45:38,2023-05-05 04:08:38
23717,6639,48,5,2023-05-05 03:58:37,2023-05-05 04:26:37
23718,6639,326,3,2023-05-05 04:16:14,2023-05-05 04:44:14
23719,6639,305,2,2023-05-05 03:55:50,2023-05-05 04:12:50
23720,6640,185,4,2022-12-18 02:09:30,2022-12-18 02:35:30
23721,6641,711,1,2022-01-08 15:36:29,2022-01-08 15:59:29
23722,6641,159,4,2022-01-08 15:43:57,2022-01-08 16:07:57
23723,6641,23,5,2022-01-08 16:09:40,2022-01-08 16:28:40
23724,6641,376,5,2022-01-08 16:15:32,2022-01-08 16:28:32
23725,6641,660,3,2022-01-08 16:19:43,2022-01-08 16:42:43
23726,6641,934,1,2022-01-08 15:46:30,2022-01-08 15:53:30
23727,6642,467,2,2023-02-11 10:35:42,2023-02-11 10:38:42
23728,6642,354,1,2023-02-11 10:35:13,2023-02-11 10:51:13
23729,6642,100,3,2023-02-11 10:36:24,2023-02-11 10:47:24
23730,6642,114,1,2023-02-11 10:36:37,2023-02-11 10:46:37
23731,6642,402,3,2023-02-11 10:38:40,2023-02-11 10:47:40
23732,6642,246,1,2023-02-11 10:34:49,2023-02-11 10:36:49
23733,6642,279,4,2023-02-11 10:37:10,2023-02-11 10:46:10
23734,6643,641,4,2023-12-07 00:59:07,2023-12-07 01:02:07
23735,6644,795,1,2023-10-26 04:09:43,2023-10-26 04:17:43
23736,6644,318,4,2023-10-26 04:02:47,2023-10-26 04:16:47
23737,6644,447,4,2023-10-26 03:47:42,2023-10-26 04:09:42
23738,6644,7,2,2023-10-26 04:12:38,2023-10-26 04:28:38
23739,6644,616,5,2023-10-26 04:07:47,2023-10-26 04:30:47
23740,6644,408,4,2023-10-26 04:07:21,2023-10-26 04:32:21
23741,6645,39,5,2022-10-13 05:51:22,2022-10-13 06:10:22
23742,6646,588,4,2022-05-24 08:10:57,2022-05-24 08:11:57
23743,6647,352,3,2022-12-18 00:59:28,2022-12-18 01:28:28
23744,6647,982,2,2022-12-18 00:52:16,2022-12-18 00:58:16
23745,6648,30,3,2023-03-13 22:35:41,2023-03-13 22:38:41
23746,6649,204,3,2022-07-15 11:22:34,2022-07-15 11:38:34
23747,6650,665,3,2022-04-03 05:18:18,2022-04-03 05:24:18
23748,6650,643,1,2022-04-03 05:33:38,2022-04-03 05:48:38
23749,6650,201,1,2022-04-03 05:17:49,2022-04-03 05:29:49
23750,6650,671,3,2022-04-03 05:42:21,2022-04-03 06:11:21
23751,6650,537,2,2022-04-03 05:47:54,2022-04-03 05:57:54
23752,6650,406,3,2022-04-03 05:27:14,2022-04-03 05:57:14
23753,6650,553,2,2022-04-03 05:41:49,2022-04-03 06:10:49
23754,6651,386,4,2023-04-04 13:09:08,2023-04-04 13:26:08
23755,6651,719,3,2023-04-04 13:21:42,2023-04-04 13:48:42
23756,6651,126,5,2023-04-04 13:01:50,2023-04-04 13:23:50
23757,6651,138,5,2023-04-04 13:08:09,2023-04-04 13:25:09
23758,6651,676,4,2023-04-04 13:17:47,2023-04-04 13:30:47
23759,6652,492,5,2022-07-13 13:31:38,2022-07-13 13:58:38
23760,6652,591,4,2022-07-13 13:21:26,2022-07-13 13:51:26
23761,6653,583,1,2022-06-29 18:54:54,2022-06-29 19:23:54
23762,6653,609,4,2022-06-29 18:58:07,2022-06-29 19:13:07
23763,6654,215,4,2023-07-09 12:49:39,2023-07-09 13:13:39
23764,6655,564,4,2023-08-19 11:14:39,2023-08-19 11:23:39
23765,6655,399,2,2023-08-19 11:18:33,2023-08-19 11:36:33
23766,6655,410,2,2023-08-19 11:15:50,2023-08-19 11:21:50
23767,6656,698,1,2022-06-15 12:17:30,2022-06-15 12:33:30
23768,6656,4,3,2022-06-15 12:24:09,2022-06-15 12:31:09
23769,6656,563,3,2022-06-15 12:10:06,2022-06-15 12:23:06
23770,6657,419,1,2022-04-07 05:58:35,2022-04-07 06:17:35
23771,6657,775,2,2022-04-07 05:34:16,2022-04-07 05:43:16
23772,6657,408,3,2022-04-07 05:52:27,2022-04-07 06:08:27
23773,6657,157,3,2022-04-07 05:52:40,2022-04-07 05:54:40
23774,6657,934,5,2022-04-07 05:52:44,2022-04-07 06:21:44
23775,6657,875,3,2022-04-07 06:03:50,2022-04-07 06:29:50
23776,6658,565,1,2022-10-20 16:20:19,2022-10-20 16:31:19
23777,6658,777,2,2022-10-20 16:37:06,2022-10-20 17:07:06
23778,6659,933,1,2022-04-21 01:43:59,2022-04-21 02:02:59
23779,6659,325,1,2022-04-21 01:38:06,2022-04-21 01:42:06
23780,6660,373,3,2022-11-14 04:22:50,2022-11-14 04:47:50
23781,6660,363,5,2022-11-14 04:21:23,2022-11-14 04:45:23
23782,6661,685,2,2023-04-15 11:24:06,2023-04-15 11:45:06
23783,6661,436,3,2023-04-15 11:19:36,2023-04-15 11:37:36
23784,6662,38,3,2023-08-24 01:40:13,2023-08-24 01:51:13
23785,6662,461,1,2023-08-24 01:37:54,2023-08-24 01:50:54
23786,6662,915,2,2023-08-24 01:42:03,2023-08-24 01:58:03
23787,6662,11,3,2023-08-24 01:43:08,2023-08-24 02:10:08
23788,6662,83,2,2023-08-24 01:41:24,2023-08-24 01:47:24
23789,6663,723,3,2023-12-28 07:24:50,2023-12-28 07:38:50
23790,6663,825,4,2023-12-28 07:41:14,2023-12-28 08:09:14
23791,6663,277,5,2023-12-28 07:18:16,2023-12-28 07:33:16
