order_item_id,order_id,product_id,quantity,created_at,modified_at
12912,4372,163,8,2022-05-17 22:48:01,2022-05-18 08:49:01
12913,4372,464,2,2022-05-17 22:48:01,2022-05-18 08:49:01
12914,4373,479,7,2023-06-03 23:32:38,2023-06-04 10:54:38
12915,4373,371,2,2023-06-03 23:32:38,2023-06-04 10:54:38
12916,4373,30,10,2023-06-03 23:32:38,2023-06-04 10:54:38
12917,4374,622,9,2022-09-14 19:47:33,2022-09-15 17:55:33
12918,4375,569,6,2022-06-17 03:29:44,2022-06-18 00:24:44
12919,4375,476,5,2022-06-17 03:29:44,2022-06-18 00:24:44
12920,4375,859,1,2022-06-17 03:29:44,2022-06-18 00:24:44
12921,4376,295,1,2022-06-08 05:02:45,2022-06-09 03:33:45
12922,4377,125,1,2022-09-26 00:23:50,2022-09-26 17:32:50
12923,4377,924,1,2022-09-26 00:23:50,2022-09-26 17:32:50
12924,4377,229,10,2022-09-26 00:23:50,2022-09-26 17:32:50
12925,4377,406,6,2022-09-26 00:23:50,2022-09-26 17:32:50
12926,4377,131,2,2022-09-26 00:23:50,2022-09-26 17:32:50
12927,4378,462,10,2022-06-22 21:10:02,2022-06-23 00:52:02
12928,4379,940,9,2022-09-02 05:41:32,2022-09-02 08:50:32
12929,4379,864,7,2022-09-02 05:41:32,2022-09-02 08:50:32
12930,4379,898,10,2022-09-02 05:41:32,2022-09-02 08:50:32
12931,4379,164,2,2022-09-02 05:41:32,2022-09-02 08:50:32
12932,4379,270,6,2022-09-02 05:41:32,2022-09-02 08:50:32
12933,4380,441,9,2023-12-30 01:21:41,2023-12-30 08:14:41
12934,4380,913,2,2023-12-30 01:21:41,2023-12-30 08:14:41
12935,4380,138,6,2023-12-30 01:21:41,2023-12-30 08:14:41
12936,4381,707,1,2023-01-13 14:46:28,2023-01-14 04:48:28
12937,4381,41,8,2023-01-13 14:46:28,2023-01-14 04:48:28
12938,4382,279,3,2023-09-15 17:25:40,2023-09-15 19:20:40
12939,4382,332,2,2023-09-15 17:25:40,2023-09-15 19:20:40
12940,4383,638,10,2022-06-30 06:20:26,2022-07-01 06:11:26
12941,4383,520,8,2022-06-30 06:20:26,2022-07-01 06:11:26
12942,4383,258,3,2022-06-30 06:20:26,2022-07-01 06:11:26
12943,4384,698,6,2023-05-04 13:52:31,2023-05-04 15:37:31
12944,4385,116,9,2022-09-21 14:33:38,2022-09-21 14:47:38
12945,4385,707,10,2022-09-21 14:33:38,2022-09-21 14:47:38
12946,4385,150,1,2022-09-21 14:33:38,2022-09-21 14:47:38
12947,4385,218,3,2022-09-21 14:33:38,2022-09-21 14:47:38
12948,4386,914,9,2022-04-21 02:20:09,2022-04-21 15:07:09
12949,4386,834,10,2022-04-21 02:20:09,2022-04-21 15:07:09
12950,4386,235,7,2022-04-21 02:20:09,2022-04-21 15:07:09
12951,4387,852,2,2023-05-05 21:54:16,2023-05-06 18:28:16
12952,4388,497,5,2022-03-22 00:45:57,2022-03-22 18:23:57
12953,4389,638,9,2022-09-22 06:19:33,2022-09-22 20:26:33
12954,4389,188,8,2022-09-22 06:19:33,2022-09-22 20:26:33
12955,4389,726,10,2022-09-22 06:19:33,2022-09-22 20:26:33
12956,4389,169,3,2022-09-22 06:19:33,2022-09-22 20:26:33
12957,4389,800,7,2022-09-22 06:19:33,2022-09-22 20:26:33
12958,4390,440,7,2023-08-05 17:35:41,2023-08-06 07:30:41
12959,4390,360,7,2023-08-05 17:35:41,2023-08-06 07:30:41
12960,4390,100,9,2023-08-05 17:35:41,2023-08-06 07:30:41
12961,4390,61,6,2023-08-05 17:35:41,2023-08-06 07:30:41
12962,4391,501,4,2023-04-06 23:06:02,2023-04-07 02:27:02
12963,4391,234,6,2023-04-06 23:06:02,2023-04-07 02:27:02
12964,4391,727,2,2023-04-06 23:06:02,2023-04-07 02:27:02
12965,4391,496,1,2023-04-06 23:06:02,2023-04-07 02:27:02
12966,4392,245,8,2022-01-17 23:32:06,2022-01-18 17:50:06
12967,4392,537,6,2022-01-17 23:32:06,2022-01-18 17:50:06
12968,4392,414,2,2022-01-17 23:32:06,2022-01-18 17:50:06
12969,4393,962,1,2022-12-19 16:27:02,2022-12-19 20:44:02
12970,4393,441,2,2022-12-19 16:27:02,2022-12-19 20:44:02
12971,4393,810,5,2022-12-19 16:27:02,2022-12-19 20:44:02
12972,4394,806,2,2022-02-04 10:25:39,2022-02-05 09:06:39
12973,4394,514,10,2022-02-04 10:25:39,2022-02-05 09:06:39
12974,4394,750,1,2022-02-04 10:25:39,2022-02-05 09:06:39
12975,4394,623,8,2022-02-04 10:25:39,2022-02-05 09:06:39
12976,4394,461,9,2022-02-04 10:25:39,2022-02-05 09:06:39
12977,4395,321,3,2023-02-26 12:40:16,2023-02-27 06:44:16
12978,4396,307,9,2023-07-29 10:09:20,2023-07-29 13:10:20
12979,4396,109,6,2023-07-29 10:09:20,2023-07-29 13:10:20
12980,4397,827,8,2022-03-15 00:21:48,2022-03-15 19:07:48
12981,4398,969,1,2023-08-20 21:20:04,2023-08-21 20:30:04
12982,4398,350,3,2023-08-20 21:20:04,2023-08-21 20:30:04
12983,4398,840,10,2023-08-20 21:20:04,2023-08-21 20:30:04
12984,4399,966,9,2023-02-26 20:42:10,2023-02-27 03:07:10
12985,4399,381,6,2023-02-26 20:42:10,2023-02-27 03:07:10
12986,4399,127,8,2023-02-26 20:42:10,2023-02-27 03:07:10
12987,4399,352,8,2023-02-26 20:42:10,2023-02-27 03:07:10
12988,4400,775,2,2022-11-06 10:17:24,2022-11-06 11:48:24
12989,4400,346,3,2022-11-06 10:17:24,2022-11-06 11:48:24
12990,4400,26,2,2022-11-06 10:17:24,2022-11-06 11:48:24
12991,4400,83,2,2022-11-06 10:17:24,2022-11-06 11:48:24
12992,4401,973,7,2023-02-08 08:20:33,2023-02-08 14:27:33
12993,4401,558,1,2023-02-08 08:20:33,2023-02-08 14:27:33
12994,4401,776,9,2023-02-08 08:20:33,2023-02-08 14:27:33
12995,4401,793,9,2023-02-08 08:20:33,2023-02-08 14:27:33
12996,4401,862,7,2023-02-08 08:20:33,2023-02-08 14:27:33
12997,4402,779,2,2022-08-02 09:34:17,2022-08-02 10:00:17
12998,4402,923,10,2022-08-02 09:34:17,2022-08-02 10:00:17
12999,4402,655,8,2022-08-02 09:34:17,2022-08-02 10:00:17
13000,4402,280,6,2022-08-02 09:34:17,2022-08-02 10:00:17
13001,4402,901,2,2022-08-02 09:34:17,2022-08-02 10:00:17
13002,4403,93,4,2023-10-15 12:52:53,2023-10-15 17:40:53
13003,4403,795,5,2023-10-15 12:52:53,2023-10-15 17:40:53
13004,4404,283,7,2023-11-15 19:02:58,2023-11-16 14:54:58
13005,4404,138,2,2023-11-15 19:02:58,2023-11-16 14:54:58
13006,4404,416,7,2023-11-15 19:02:58,2023-11-16 14:54:58
13007,4404,642,3,2023-11-15 19:02:58,2023-11-16 14:54:58
13008,4404,413,1,2023-11-15 19:02:58,2023-11-16 14:54:58
13009,4405,705,10,2022-06-13 18:34:19,2022-06-14 08:00:19
13010,4405,337,9,2022-06-13 18:34:19,2022-06-14 08:00:19
13011,4406,928,6,2022-04-11 19:31:55,2022-04-11 20:24:55
13012,4407,94,6,2023-01-22 12:28:30,2023-01-22 21:18:30
13013,4407,432,6,2023-01-22 12:28:30,2023-01-22 21:18:30
13014,4407,805,6,2023-01-22 12:28:30,2023-01-22 21:18:30
13015,4408,349,4,2022-05-29 17:20:04,2022-05-30 02:59:04
13016,4408,681,9,2022-05-29 17:20:04,2022-05-30 02:59:04
13017,4409,585,10,2023-07-20 05:16:13,2023-07-20 22:05:13
13018,4409,732,9,2023-07-20 05:16:13,2023-07-20 22:05:13
13019,4409,19,10,2023-07-20 05:16:13,2023-07-20 22:05:13
13020,4410,303,7,2022-03-08 04:31:20,2022-03-08 05:19:20
13021,4411,330,2,2022-05-06 10:03:19,2022-05-07 09:09:19
13022,4411,219,7,2022-05-06 10:03:19,2022-05-07 09:09:19
13023,4412,667,7,2023-11-03 19:27:53,2023-11-04 00:47:53
13024,4413,495,2,2022-09-18 03:05:29,2022-09-18 18:07:29
13025,4413,233,9,2022-09-18 03:05:29,2022-09-18 18:07:29
13026,4413,986,5,2022-09-18 03:05:29,2022-09-18 18:07:29
13027,4414,110,7,2022-03-28 01:36:37,2022-03-28 08:19:37
13028,4414,206,1,2022-03-28 01:36:37,2022-03-28 08:19:37
13029,4414,567,8,2022-03-28 01:36:37,2022-03-28 08:19:37
13030,4414,455,6,2022-03-28 01:36:37,2022-03-28 08:19:37
13031,4414,968,8,2022-03-28 01:36:37,2022-03-28 08:19:37
13032,4415,354,2,2022-02-04 10:42:52,2022-02-04 18:53:52
13033,4415,271,5,2022-02-04 10:42:52,2022-02-04 18:53:52
13034,4415,272,10,2022-02-04 10:42:52,2022-02-04 18:53:52
13035,4415,561,9,2022-02-04 10:42:52,2022-02-04 18:53:52
13036,4416,523,4,2023-12-13 23:38:24,2023-12-14 02:55:24
13037,4416,723,1,2023-12-13 23:38:24,2023-12-14 02:55:24
13038,4416,169,6,2023-12-13 23:38:24,2023-12-14 02:55:24
13039,4417,713,2,2022-06-13 21:19:25,2022-06-14 20:33:25
13040,4418,589,3,2023-05-29 16:36:00,2023-05-30 07:30:00
13041,4418,9,9,2023-05-29 16:36:00,2023-05-30 07:30:00
13042,4419,346,7,2023-01-22 12:21:30,2023-01-22 14:55:30
13043,4420,309,8,2023-01-19 07:04:23,2023-01-19 10:52:23
13044,4420,611,9,2023-01-19 07:04:23,2023-01-19 10:52:23
13045,4421,884,8,2023-11-13 19:22:21,2023-11-14 04:08:21
13046,4421,266,7,2023-11-13 19:22:21,2023-11-14 04:08:21
13047,4421,874,3,2023-11-13 19:22:21,2023-11-14 04:08:21
13048,4421,71,7,2023-11-13 19:22:21,2023-11-14 04:08:21
13049,4422,836,7,2023-08-07 18:32:03,2023-08-08 02:48:03
13050,4422,81,10,2023-08-07 18:32:03,2023-08-08 02:48:03
13051,4422,637,2,2023-08-07 18:32:03,2023-08-08 02:48:03
13052,4422,322,4,2023-08-07 18:32:03,2023-08-08 02:48:03
13053,4423,392,4,2023-12-15 16:52:32,2023-12-16 05:06:32
13054,4424,119,10,2023-01-08 11:35:17,2023-01-08 13:36:17
13055,4424,720,2,2023-01-08 11:35:17,2023-01-08 13:36:17
13056,4424,733,7,2023-01-08 11:35:17,2023-01-08 13:36:17
13057,4424,500,7,2023-01-08 11:35:17,2023-01-08 13:36:17
13058,4424,164,10,2023-01-08 11:35:17,2023-01-08 13:36:17
13059,4425,364,8,2023-11-08 13:26:54,2023-11-09 12:05:54
13060,4425,609,8,2023-11-08 13:26:54,2023-11-09 12:05:54
13061,4425,491,2,2023-11-08 13:26:54,2023-11-09 12:05:54
13062,4425,832,8,2023-11-08 13:26:54,2023-11-09 12:05:54
13063,4426,140,3,2022-01-27 19:53:50,2022-01-28 05:31:50
13064,4426,57,3,2022-01-27 19:53:50,2022-01-28 05:31:50
13065,4427,21,8,2022-09-23 08:37:49,2022-09-23 12:42:49
13066,4427,977,3,2022-09-23 08:37:49,2022-09-23 12:42:49
13067,4428,539,4,2022-06-19 08:58:26,2022-06-19 21:20:26
13068,4428,498,7,2022-06-19 08:58:26,2022-06-19 21:20:26
13069,4428,360,1,2022-06-19 08:58:26,2022-06-19 21:20:26
13070,4429,403,10,2022-10-26 15:07:40,2022-10-27 09:38:40
13071,4429,365,2,2022-10-26 15:07:40,2022-10-27 09:38:40
13072,4429,100,3,2022-10-26 15:07:40,2022-10-27 09:38:40
13073,4429,66,6,2022-10-26 15:07:40,2022-10-27 09:38:40
13074,4430,47,9,2022-09-04 05:38:24,2022-09-04 14:19:24
13075,4430,903,4,2022-09-04 05:38:24,2022-09-04 14:19:24
13076,4430,14,5,2022-09-04 05:38:24,2022-09-04 14:19:24
13077,4430,772,9,2022-09-04 05:38:24,2022-09-04 14:19:24
13078,4431,647,4,2023-03-25 20:55:55,2023-03-26 00:21:55
13079,4431,268,4,2023-03-25 20:55:55,2023-03-26 00:21:55
13080,4432,612,5,2022-10-26 06:22:52,2022-10-26 06:25:52
13081,4432,820,9,2022-10-26 06:22:52,2022-10-26 06:25:52
13082,4433,989,8,2022-01-27 23:35:11,2022-01-28 10:09:11
13083,4434,607,4,2022-01-27 21:27:07,2022-01-28 02:46:07
13084,4434,201,8,2022-01-27 21:27:07,2022-01-28 02:46:07
13085,4434,877,8,2022-01-27 21:27:07,2022-01-28 02:46:07
13086,4434,604,6,2022-01-27 21:27:07,2022-01-28 02:46:07
13087,4435,945,9,2023-10-23 01:29:19,2023-10-23 05:53:19
13088,4435,867,2,2023-10-23 01:29:19,2023-10-23 05:53:19
13089,4435,302,10,2023-10-23 01:29:19,2023-10-23 05:53:19
13090,4436,415,10,2022-06-10 23:53:18,2022-06-11 03:06:18
13091,4437,943,9,2023-04-04 04:25:46,2023-04-04 14:03:46
13092,4438,798,3,2022-06-13 18:53:32,2022-06-14 14:12:32
13093,4438,392,3,2022-06-13 18:53:32,2022-06-14 14:12:32
13094,4439,816,3,2023-09-18 04:52:39,2023-09-18 17:19:39
13095,4439,469,4,2023-09-18 04:52:39,2023-09-18 17:19:39
13096,4440,552,5,2022-10-13 18:58:06,2022-10-14 18:13:06
13097,4440,532,3,2022-10-13 18:58:06,2022-10-14 18:13:06
13098,4440,105,5,2022-10-13 18:58:06,2022-10-14 18:13:06
13099,4441,440,7,2022-03-28 12:13:37,2022-03-28 21:35:37
13100,4441,233,7,2022-03-28 12:13:37,2022-03-28 21:35:37
13101,4441,573,3,2022-03-28 12:13:37,2022-03-28 21:35:37
13102,4442,325,5,2022-09-01 03:35:55,2022-09-01 12:21:55
13103,4442,564,6,2022-09-01 03:35:55,2022-09-01 12:21:55
13104,4442,594,5,2022-09-01 03:35:55,2022-09-01 12:21:55
13105,4442,4,8,2022-09-01 03:35:55,2022-09-01 12:21:55
13106,4443,572,5,2022-11-25 05:16:59,2022-11-26 00:30:59
13107,4443,140,3,2022-11-25 05:16:59,2022-11-26 00:30:59
13108,4443,787,10,2022-11-25 05:16:59,2022-11-26 00:30:59
13109,4443,284,7,2022-11-25 05:16:59,2022-11-26 00:30:59
13110,4444,840,7,2023-07-10 18:52:34,2023-07-11 02:49:34
13111,4444,546,9,2023-07-10 18:52:34,2023-07-11 02:49:34
13112,4444,375,4,2023-07-10 18:52:34,2023-07-11 02:49:34
13113,4444,623,2,2023-07-10 18:52:34,2023-07-11 02:49:34
13114,4445,910,5,2022-07-24 23:26:54,2022-07-25 13:22:54
13115,4445,567,1,2022-07-24 23:26:54,2022-07-25 13:22:54
13116,4445,55,4,2022-07-24 23:26:54,2022-07-25 13:22:54
13117,4445,405,10,2022-07-24 23:26:54,2022-07-25 13:22:54
13118,4446,940,6,2023-07-27 06:42:05,2023-07-27 08:39:05
13119,4446,2,9,2023-07-27 06:42:05,2023-07-27 08:39:05
13120,4447,894,3,2023-10-19 08:07:40,2023-10-19 22:22:40
13121,4447,283,6,2023-10-19 08:07:40,2023-10-19 22:22:40
13122,4447,618,5,2023-10-19 08:07:40,2023-10-19 22:22:40
13123,4447,364,1,2023-10-19 08:07:40,2023-10-19 22:22:40
13124,4448,481,9,2023-05-04 07:24:27,2023-05-04 20:56:27
13125,4448,617,2,2023-05-04 07:24:27,2023-05-04 20:56:27
13126,4449,131,1,2022-10-29 02:42:59,2022-10-29 21:09:59
13127,4449,64,1,2022-10-29 02:42:59,2022-10-29 21:09:59
13128,4449,727,1,2022-10-29 02:42:59,2022-10-29 21:09:59
13129,4449,398,4,2022-10-29 02:42:59,2022-10-29 21:09:59
13130,4449,69,4,2022-10-29 02:42:59,2022-10-29 21:09:59
13131,4450,700,6,2023-10-24 12:48:46,2023-10-25 09:50:46
13132,4451,971,3,2022-06-30 16:48:52,2022-07-01 06:04:52
13133,4451,465,7,2022-06-30 16:48:52,2022-07-01 06:04:52
13134,4452,381,1,2022-08-01 07:50:25,2022-08-01 17:23:25
13135,4452,344,9,2022-08-01 07:50:25,2022-08-01 17:23:25
13136,4452,898,9,2022-08-01 07:50:25,2022-08-01 17:23:25
13137,4452,271,1,2022-08-01 07:50:25,2022-08-01 17:23:25
13138,4453,6,4,2022-10-20 00:14:51,2022-10-20 03:31:51
13139,4453,748,5,2022-10-20 00:14:51,2022-10-20 03:31:51
13140,4453,144,9,2022-10-20 00:14:51,2022-10-20 03:31:51
13141,4454,699,3,2022-03-09 02:59:06,2022-03-09 13:39:06
13142,4454,747,3,2022-03-09 02:59:06,2022-03-09 13:39:06
13143,4455,115,1,2023-08-03 16:51:21,2023-08-03 23:24:21
13144,4455,407,8,2023-08-03 16:51:21,2023-08-03 23:24:21
13145,4455,104,2,2023-08-03 16:51:21,2023-08-03 23:24:21
13146,4455,102,5,2023-08-03 16:51:21,2023-08-03 23:24:21
13147,4456,212,2,2023-02-02 21:05:59,2023-02-03 16:07:59
13148,4457,97,1,2023-05-19 22:36:05,2023-05-20 04:51:05
13149,4457,404,1,2023-05-19 22:36:05,2023-05-20 04:51:05
13150,4457,361,9,2023-05-19 22:36:05,2023-05-20 04:51:05
13151,4457,338,1,2023-05-19 22:36:05,2023-05-20 04:51:05
13152,4457,50,7,2023-05-19 22:36:05,2023-05-20 04:51:05
13153,4458,796,10,2023-09-10 21:15:16,2023-09-11 04:30:16
13154,4459,613,4,2023-04-26 05:50:49,2023-04-26 09:41:49
13155,4459,278,5,2023-04-26 05:50:49,2023-04-26 09:41:49
13156,4459,342,6,2023-04-26 05:50:49,2023-04-26 09:41:49
13157,4459,605,3,2023-04-26 05:50:49,2023-04-26 09:41:49
13158,4460,116,1,2023-07-22 06:15:58,2023-07-22 10:45:58
13159,4460,332,5,2023-07-22 06:15:58,2023-07-22 10:45:58
13160,4460,756,2,2023-07-22 06:15:58,2023-07-22 10:45:58
13161,4460,248,3,2023-07-22 06:15:58,2023-07-22 10:45:58
13162,4460,831,3,2023-07-22 06:15:58,2023-07-22 10:45:58
13163,4461,215,9,2023-10-26 15:43:07,2023-10-27 10:12:07
13164,4461,61,4,2023-10-26 15:43:07,2023-10-27 10:12:07
13165,4461,134,2,2023-10-26 15:43:07,2023-10-27 10:12:07
13166,4461,285,2,2023-10-26 15:43:07,2023-10-27 10:12:07
13167,4461,620,3,2023-10-26 15:43:07,2023-10-27 10:12:07
13168,4462,962,8,2023-10-12 04:22:55,2023-10-12 22:19:55
13169,4462,65,5,2023-10-12 04:22:55,2023-10-12 22:19:55
13170,4462,403,2,2023-10-12 04:22:55,2023-10-12 22:19:55
13171,4462,302,6,2023-10-12 04:22:55,2023-10-12 22:19:55
13172,4463,194,6,2022-04-16 10:56:03,2022-04-16 14:13:03
13173,4464,275,2,2023-06-19 21:11:47,2023-06-19 21:30:47
13174,4464,176,9,2023-06-19 21:11:47,2023-06-19 21:30:47
13175,4464,681,9,2023-06-19 21:11:47,2023-06-19 21:30:47
13176,4465,733,6,2023-10-03 02:22:20,2023-10-03 23:09:20
13177,4466,140,4,2022-01-06 12:47:01,2022-01-07 00:41:01
13178,4466,427,1,2022-01-06 12:47:01,2022-01-07 00:41:01
13179,4466,443,2,2022-01-06 12:47:01,2022-01-07 00:41:01
13180,4466,725,2,2022-01-06 12:47:01,2022-01-07 00:41:01
13181,4466,269,1,2022-01-06 12:47:01,2022-01-07 00:41:01
13182,4467,58,5,2023-04-19 03:52:46,2023-04-19 15:13:46
13183,4467,242,7,2023-04-19 03:52:46,2023-04-19 15:13:46
13184,4467,862,5,2023-04-19 03:52:46,2023-04-19 15:13:46
13185,4467,121,2,2023-04-19 03:52:46,2023-04-19 15:13:46
13186,4468,114,9,2023-07-24 20:04:35,2023-07-25 06:56:35
13187,4468,661,10,2023-07-24 20:04:35,2023-07-25 06:56:35
13188,4468,914,10,2023-07-24 20:04:35,2023-07-25 06:56:35
13189,4468,386,3,2023-07-24 20:04:35,2023-07-25 06:56:35
13190,4469,164,2,2022-04-16 07:14:20,2022-04-16 14:55:20
13191,4470,416,5,2023-12-26 06:17:57,2023-12-26 08:43:57
13192,4470,862,6,2023-12-26 06:17:57,2023-12-26 08:43:57
13193,4470,87,6,2023-12-26 06:17:57,2023-12-26 08:43:57
13194,4470,132,1,2023-12-26 06:17:57,2023-12-26 08:43:57
13195,4471,305,5,2023-04-21 04:57:17,2023-04-21 17:44:17
13196,4472,855,7,2023-10-28 08:21:01,2023-10-28 09:34:01
13197,4472,658,9,2023-10-28 08:21:01,2023-10-28 09:34:01
13198,4472,167,9,2023-10-28 08:21:01,2023-10-28 09:34:01
13199,4472,759,8,2023-10-28 08:21:01,2023-10-28 09:34:01
13200,4472,14,5,2023-10-28 08:21:01,2023-10-28 09:34:01
13201,4473,822,4,2023-09-26 00:37:40,2023-09-26 21:13:40
13202,4474,401,10,2022-08-09 15:37:11,2022-08-10 12:41:11
13203,4474,998,7,2022-08-09 15:37:11,2022-08-10 12:41:11
13204,4475,866,8,2023-09-29 18:03:11,2023-09-30 03:12:11
13205,4475,676,2,2023-09-29 18:03:11,2023-09-30 03:12:11
13206,4475,73,10,2023-09-29 18:03:11,2023-09-30 03:12:11
13207,4475,676,6,2023-09-29 18:03:11,2023-09-30 03:12:11
13208,4476,889,7,2022-10-30 21:43:56,2022-10-31 20:51:56
13209,4476,903,3,2022-10-30 21:43:56,2022-10-31 20:51:56
13210,4476,192,6,2022-10-30 21:43:56,2022-10-31 20:51:56
13211,4476,552,2,2022-10-30 21:43:56,2022-10-31 20:51:56
13212,4477,218,7,2022-09-18 22:11:45,2022-09-19 16:07:45
13213,4477,570,5,2022-09-18 22:11:45,2022-09-19 16:07:45
13214,4478,368,5,2022-09-24 21:26:27,2022-09-24 23:55:27
13215,4478,690,10,2022-09-24 21:26:27,2022-09-24 23:55:27
13216,4479,113,6,2022-10-02 17:23:20,2022-10-03 15:29:20
13217,4480,315,10,2023-02-09 06:53:40,2023-02-09 13:29:40
13218,4480,448,7,2023-02-09 06:53:40,2023-02-09 13:29:40
13219,4480,204,4,2023-02-09 06:53:40,2023-02-09 13:29:40
13220,4480,115,8,2023-02-09 06:53:40,2023-02-09 13:29:40
13221,4480,463,10,2023-02-09 06:53:40,2023-02-09 13:29:40
13222,4481,838,8,2023-07-12 12:25:02,2023-07-12 15:35:02
13223,4481,431,7,2023-07-12 12:25:02,2023-07-12 15:35:02
13224,4482,540,10,2023-06-08 17:49:05,2023-06-08 23:07:05
13225,4482,611,9,2023-06-08 17:49:05,2023-06-08 23:07:05
13226,4483,988,5,2022-02-23 15:50:40,2022-02-24 00:47:40
13227,4484,828,6,2023-09-05 05:23:37,2023-09-05 21:38:37
13228,4484,235,2,2023-09-05 05:23:37,2023-09-05 21:38:37
13229,4484,230,3,2023-09-05 05:23:37,2023-09-05 21:38:37
13230,4484,540,5,2023-09-05 05:23:37,2023-09-05 21:38:37
13231,4485,726,3,2022-05-13 07:52:13,2022-05-13 08:41:13
13232,4485,358,3,2022-05-13 07:52:13,2022-05-13 08:41:13
13233,4485,988,3,2022-05-13 07:52:13,2022-05-13 08:41:13
13234,4485,766,7,2022-05-13 07:52:13,2022-05-13 08:41:13
13235,4485,489,2,2022-05-13 07:52:13,2022-05-13 08:41:13
13236,4486,724,1,2023-02-18 04:50:30,2023-02-18 06:46:30
13237,4486,834,3,2023-02-18 04:50:30,2023-02-18 06:46:30
13238,4486,228,2,2023-02-18 04:50:30,2023-02-18 06:46:30
13239,4486,409,6,2023-02-18 04:50:30,2023-02-18 06:46:30
13240,4487,478,1,2022-08-27 14:10:11,2022-08-28 02:36:11
13241,4487,728,9,2022-08-27 14:10:11,2022-08-28 02:36:11
13242,4487,853,9,2022-08-27 14:10:11,2022-08-28 02:36:11
13243,4488,352,1,2022-04-07 20:02:36,2022-04-08 13:32:36
13244,4489,321,5,2022-05-27 14:16:01,2022-05-28 01:53:01
13245,4489,272,9,2022-05-27 14:16:01,2022-05-28 01:53:01
13246,4489,164,5,2022-05-27 14:16:01,2022-05-28 01:53:01
13247,4490,259,2,2023-03-08 11:35:52,2023-03-08 20:42:52
13248,4490,156,9,2023-03-08 11:35:52,2023-03-08 20:42:52
13249,4490,847,5,2023-03-08 11:35:52,2023-03-08 20:42:52
13250,4491,222,10,2023-04-23 08:29:46,2023-04-24 07:26:46
13251,4491,321,4,2023-04-23 08:29:46,2023-04-24 07:26:46
13252,4491,74,5,2023-04-23 08:29:46,2023-04-24 07:26:46
13253,4491,514,7,2023-04-23 08:29:46,2023-04-24 07:26:46
13254,4491,836,7,2023-04-23 08:29:46,2023-04-24 07:26:46
13255,4492,398,10,2023-05-19 06:54:34,2023-05-19 07:17:34
13256,4493,637,7,2022-02-19 18:34:03,2022-02-20 07:38:03
13257,4493,457,1,2022-02-19 18:34:03,2022-02-20 07:38:03
13258,4493,53,8,2022-02-19 18:34:03,2022-02-20 07:38:03
13259,4494,734,5,2022-02-05 00:34:05,2022-02-05 21:55:05
13260,4495,324,5,2022-08-07 22:09:42,2022-08-08 06:40:42
13261,4495,777,8,2022-08-07 22:09:42,2022-08-08 06:40:42
13262,4495,364,1,2022-08-07 22:09:42,2022-08-08 06:40:42
13263,4495,901,8,2022-08-07 22:09:42,2022-08-08 06:40:42
13264,4496,836,9,2023-06-09 02:40:58,2023-06-09 07:05:58
13265,4497,349,8,2023-05-20 10:22:09,2023-05-20 20:55:09
13266,4497,634,6,2023-05-20 10:22:09,2023-05-20 20:55:09
13267,4497,63,7,2023-05-20 10:22:09,2023-05-20 20:55:09
13268,4498,881,8,2023-06-18 12:38:47,2023-06-19 07:02:47
13269,4498,149,7,2023-06-18 12:38:47,2023-06-19 07:02:47
13270,4498,92,4,2023-06-18 12:38:47,2023-06-19 07:02:47
13271,4499,30,5,2023-08-20 18:10:27,2023-08-20 21:41:27
13272,4499,289,10,2023-08-20 18:10:27,2023-08-20 21:41:27
13273,4500,615,5,2022-01-08 05:27:24,2022-01-08 10:44:24
13274,4500,790,10,2022-01-08 05:27:24,2022-01-08 10:44:24
13275,4500,70,5,2022-01-08 05:27:24,2022-01-08 10:44:24
13276,4500,736,1,2022-01-08 05:27:24,2022-01-08 10:44:24
13277,4500,373,3,2022-01-08 05:27:24,2022-01-08 10:44:24
13278,4501,316,4,2022-03-06 23:27:50,2022-03-07 14:15:50
13279,4501,987,5,2022-03-06 23:27:50,2022-03-07 14:15:50
13280,4501,334,9,2022-03-06 23:27:50,2022-03-07 14:15:50
13281,4501,222,3,2022-03-06 23:27:50,2022-03-07 14:15:50
13282,4501,134,6,2022-03-06 23:27:50,2022-03-07 14:15:50
13283,4502,534,8,2022-07-23 06:58:15,2022-07-23 23:27:15
13284,4502,298,10,2022-07-23 06:58:15,2022-07-23 23:27:15
13285,4502,92,3,2022-07-23 06:58:15,2022-07-23 23:27:15
13286,4503,576,3,2022-05-20 23:32:40,2022-05-21 21:09:40
13287,4503,107,1,2022-05-20 23:32:40,2022-05-21 21:09:40
13288,4503,18,10,2022-05-20 23:32:40,2022-05-21 21:09:40
13289,4504,166,3,2022-07-07 15:24:27,2022-07-08 03:54:27
13290,4504,666,8,2022-07-07 15:24:27,2022-07-08 03:54:27
13291,4504,774,4,2022-07-07 15:24:27,2022-07-08 03:54:27
13292,4504,582,5,2022-07-07 15:24:27,2022-07-08 03:54:27
13293,4504,814,9,2022-07-07 15:24:27,2022-07-08 03:54:27
13294,4505,2,1,2023-03-26 23:45:30,2023-03-27 10:06:30
13295,4505,225,4,2023-03-26 23:45:30,2023-03-27 10:06:30
13296,4505,384,5,2023-03-26 23:45:30,2023-03-27 10:06:30
13297,4505,738,7,2023-03-26 23:45:30,2023-03-27 10:06:30
13298,4506,412,9,2023-05-17 20:38:16,2023-05-18 09:46:16
13299,4506,670,6,2023-05-17 20:38:16,2023-05-18 09:46:16
