order_id,customer_id,total,tax,order_status,payment_id,created_at,modified_at
3816,516,13463.43,2423.42,Delivered,3816,2023-09-30 15:55:31,2023-09-30 17:30:31
3817,65,8678.32,1562.1,Cancelled,3817,2023-02-26 23:15:41,2023-02-27 19:16:41
3818,622,39021.5,7023.87,Delivered,3818,2023-12-28 03:01:34,2023-12-28 14:35:34
3819,737,39050.21,7029.04,Shipped,3819,2023-06-06 05:33:54,2023-06-07 01:09:54
3820,37,3133.1,563.96,Delivered,3820,2023-11-02 00:49:23,2023-11-02 15:10:23
3821,186,34380.95,6188.57,Cancelled,3821,2023-11-02 10:00:04,2023-11-02 23:32:04
3822,522,49158.18,8848.47,Pending,3822,2022-05-19 21:52:28,2022-05-20 01:20:28
3823,232,24599.57,4427.92,Pending,3823,2023-03-22 01:28:52,2023-03-22 17:06:52
3824,717,2902.73,522.49,Shipped,3824,2023-06-06 19:03:40,2023-06-07 05:59:40
3825,709,48255.13,8685.92,Shipped,3825,2023-02-19 03:15:38,2023-02-19 04:46:38
3826,394,34615.28,6230.75,Delivered,3826,2023-09-19 08:30:05,2023-09-19 13:25:05
3827,701,34009.84,6121.77,Cancelled,3827,2022-05-04 14:19:54,2022-05-04 14:55:54
3828,448,4339.81,781.17,Delivered,3828,2022-01-16 21:22:50,2022-01-17 03:35:50
3829,983,47354.61,8523.83,Shipped,3829,2023-07-28 04:33:24,2023-07-28 20:24:24
3830,731,23780.41,4280.47,Pending,3830,2023-12-07 02:38:41,2023-12-07 12:00:41
3831,354,28477.93,5126.03,Pending,3831,2023-07-24 11:31:52,2023-07-25 04:40:52
3832,429,11602.71,2088.49,Shipped,3832,2022-04-25 14:17:45,2022-04-26 13:26:45
3833,304,24371.89,4386.94,Delivered,3833,2023-08-25 02:28:19,2023-08-25 12:00:19
3834,187,21744.23,3913.96,Cancelled,3834,2022-03-22 04:21:34,2022-03-22 15:51:34
3835,305,24452.92,4401.53,Shipped,3835,2022-09-18 21:16:31,2022-09-19 18:29:31
3836,845,38954.39,7011.79,Shipped,3836,2023-05-28 19:37:02,2023-05-29 09:37:02
3837,900,42848.9,7712.8,Shipped,3837,2022-01-13 04:48:15,2022-01-13 20:37:15
3838,548,6445.97,1160.27,Delivered,3838,2022-11-25 11:08:51,2022-11-26 02:23:51
3839,372,19500.08,3510.01,Pending,3839,2022-07-31 04:51:19,2022-07-31 21:20:19
3840,740,45160.08,8128.81,Delivered,3840,2023-12-20 01:11:59,2023-12-20 14:52:59
3841,890,23834.94,4290.29,Delivered,3841,2023-09-13 07:36:46,2023-09-14 01:10:46
3842,227,27788.63,5001.95,Shipped,3842,2023-08-15 08:44:49,2023-08-15 11:20:49
3843,887,7510.24,1351.84,Shipped,3843,2023-07-10 06:41:55,2023-07-10 10:58:55
3844,8,11732.17,2111.79,Cancelled,3844,2023-03-27 21:20:20,2023-03-28 04:49:20
3845,235,29901.72,5382.31,Delivered,3845,2022-07-02 19:21:39,2022-07-03 19:13:39
3846,918,36866.62,6635.99,Shipped,3846,2023-08-22 14:32:54,2023-08-22 21:07:54
3847,702,22330.24,4019.44,Shipped,3847,2022-07-06 14:43:19,2022-07-06 22:09:19
3848,699,33951.62,6111.29,Pending,3848,2023-12-15 09:33:22,2023-12-16 01:56:22
3849,586,48539.18,8737.05,Delivered,3849,2023-10-08 17:56:57,2023-10-09 17:56:57
3850,481,41104.82,7398.87,Delivered,3850,2022-07-23 08:01:31,2022-07-23 21:16:31
3851,413,6954.66,1251.84,Pending,3851,2022-09-04 18:46:54,2022-09-05 06:05:54
3852,929,45217.67,8139.18,Pending,3852,2023-04-14 12:39:07,2023-04-14 20:13:07
3853,54,32757.78,5896.4,Delivered,3853,2022-12-05 21:05:42,2022-12-06 17:15:42
3854,172,39333.99,7080.12,Shipped,3854,2023-03-05 02:23:53,2023-03-05 07:37:53
3855,788,37937.48,6828.75,Delivered,3855,2022-03-01 14:10:02,2022-03-02 08:57:02
3856,952,29631.25,5333.62,Cancelled,3856,2022-04-29 16:17:32,2022-04-30 12:32:32
3857,568,41713.26,7508.39,Cancelled,3857,2023-06-02 23:24:43,2023-06-03 22:08:43
3858,359,35510.03,6391.81,Cancelled,3858,2023-08-06 21:16:08,2023-08-07 02:09:08
3859,157,7109.86,1279.77,Cancelled,3859,2023-02-08 03:01:41,2023-02-08 23:32:41
3860,528,10781.2,1940.62,Delivered,3860,2023-08-20 22:59:47,2023-08-21 06:17:47
3861,152,10178.35,1832.1,Cancelled,3861,2023-06-08 08:21:52,2023-06-08 21:54:52
3862,908,21486.16,3867.51,Delivered,3862,2022-07-30 00:18:24,2022-07-30 12:09:24
3863,982,45024.82,8104.47,Shipped,3863,2023-08-04 04:07:05,2023-08-04 04:27:05
3864,906,49868.61,8976.35,Delivered,3864,2023-08-17 07:05:04,2023-08-17 15:55:04
3865,595,28044.99,5048.1,Pending,3865,2023-09-26 15:39:51,2023-09-27 07:53:51
3866,212,12784.89,2301.28,Pending,3866,2023-03-27 09:18:57,2023-03-27 17:57:57
3867,342,11767.97,2118.23,Cancelled,3867,2023-09-09 09:35:27,2023-09-10 01:51:27
3868,129,17154.19,3087.75,Delivered,3868,2022-03-10 04:41:22,2022-03-10 23:47:22
3869,400,32978.89,5936.2,Cancelled,3869,2022-05-12 20:55:15,2022-05-13 16:02:15
3870,202,23182.37,4172.83,Cancelled,3870,2023-04-05 10:45:24,2023-04-05 23:54:24
3871,407,3633.64,654.06,Pending,3871,2022-05-21 19:58:57,2022-05-22 07:34:57
3872,292,17768.75,3198.38,Cancelled,3872,2022-01-26 18:47:55,2022-01-27 04:16:55
3873,913,29572.23,5323.0,Pending,3873,2023-06-21 03:08:15,2023-06-21 07:20:15
3874,84,10765.58,1937.8,Shipped,3874,2022-07-31 16:58:16,2022-07-31 19:10:16
3875,254,45067.69,8112.18,Delivered,3875,2022-04-02 00:01:52,2022-04-02 08:15:52
3876,240,30118.08,5421.25,Delivered,3876,2023-04-15 07:31:20,2023-04-15 11:18:20
3877,266,11043.03,1987.75,Pending,3877,2022-05-16 23:48:51,2022-05-17 18:38:51
3878,902,42002.0,7560.36,Delivered,3878,2022-05-06 11:40:47,2022-05-06 20:03:47
3879,552,5388.21,969.88,Pending,3879,2022-08-05 16:58:24,2022-08-05 18:48:24
3880,959,32961.34,5933.04,Delivered,3880,2023-01-18 03:13:33,2023-01-18 13:52:33
3881,299,35679.52,6422.31,Cancelled,3881,2022-08-07 17:39:43,2022-08-08 13:46:43
3882,268,6943.22,1249.78,Cancelled,3882,2022-07-10 23:41:26,2022-07-11 19:31:26
3883,494,4466.6,803.99,Delivered,3883,2023-10-05 04:37:42,2023-10-06 02:15:42
3884,862,44532.11,8015.78,Cancelled,3884,2023-02-04 05:51:18,2023-02-04 17:06:18
3885,130,23157.27,4168.31,Shipped,3885,2022-02-05 17:05:29,2022-02-06 12:45:29
3886,346,8236.41,1482.55,Delivered,3886,2023-09-25 07:38:48,2023-09-25 08:15:48
3887,164,32506.64,5851.2,Cancelled,3887,2022-12-02 02:12:11,2022-12-02 16:53:11
3888,201,27729.13,4991.24,Shipped,3888,2022-09-28 08:01:47,2022-09-28 17:50:47
3889,461,37612.42,6770.24,Shipped,3889,2022-12-28 21:26:09,2022-12-29 04:38:09
3890,701,30467.02,5484.06,Cancelled,3890,2023-09-05 23:21:05,2023-09-06 11:22:05
3891,39,32621.48,5871.87,Cancelled,3891,2022-09-26 11:49:05,2022-09-26 17:38:05
3892,697,14522.57,2614.06,Delivered,3892,2023-01-11 18:11:06,2023-01-12 05:18:06
3893,279,18414.93,3314.69,Pending,3893,2022-06-02 04:22:22,2022-06-02 06:50:22
3894,381,46354.33,8343.78,Pending,3894,2022-11-25 14:00:46,2022-11-26 07:48:46
3895,536,19015.9,3422.86,Cancelled,3895,2023-04-08 23:39:05,2023-04-09 15:38:05
3896,609,30409.15,5473.65,Cancelled,3896,2023-07-29 17:52:10,2023-07-30 14:13:10
3897,128,7510.47,1351.88,Cancelled,3897,2023-09-06 03:40:40,2023-09-07 02:03:40
3898,774,48110.47,8659.88,Pending,3898,2022-09-01 23:26:40,2022-09-02 04:13:40
3899,384,43648.42,7856.72,Delivered,3899,2023-02-14 13:25:18,2023-02-14 23:18:18
3900,982,9607.2,1729.3,Delivered,3900,2023-09-08 11:48:20,2023-09-08 14:27:20
3901,180,45011.21,8102.02,Shipped,3901,2023-01-05 13:14:14,2023-01-06 04:57:14
3902,675,18903.61,3402.65,Delivered,3902,2022-01-02 21:46:22,2022-01-03 08:34:22
3903,654,11533.33,2076.0,Pending,3903,2022-06-07 11:38:55,2022-06-07 13:25:55
3904,370,29069.92,5232.59,Shipped,3904,2022-02-23 09:19:18,2022-02-24 03:47:18
3905,431,28552.48,5139.45,Shipped,3905,2022-07-15 09:24:29,2022-07-16 00:14:29
3906,203,20888.65,3759.96,Delivered,3906,2023-01-16 09:56:27,2023-01-16 23:37:27
3907,47,15241.5,2743.47,Delivered,3907,2022-05-06 03:44:57,2022-05-06 06:13:57
3908,619,46814.15,8426.55,Cancelled,3908,2022-04-21 04:47:33,2022-04-21 21:19:33
3909,217,6450.77,1161.14,Cancelled,3909,2023-07-17 11:54:56,2023-07-18 01:49:56
3910,713,17271.22,3108.82,Shipped,3910,2023-06-03 18:25:12,2023-06-04 18:24:12
3911,145,46691.6,8404.49,Pending,3911,2022-11-04 02:07:08,2022-11-04 05:11:08
3912,380,21133.9,3804.1,Shipped,3912,2023-05-03 18:19:42,2023-05-04 08:07:42
3913,765,42295.93,7613.27,Pending,3913,2022-03-29 21:24:50,2022-03-30 16:09:50
3914,406,7392.43,1330.64,Delivered,3914,2023-02-10 21:27:55,2023-02-11 06:11:55
3915,991,47447.46,8540.54,Shipped,3915,2023-05-27 20:50:58,2023-05-28 09:50:58
3916,290,15733.84,2832.09,Shipped,3916,2022-05-02 23:12:58,2022-05-03 08:47:58
3917,463,30808.45,5545.52,Cancelled,3917,2022-10-06 02:33:41,2022-10-06 03:37:41
3918,269,10408.39,1873.51,Pending,3918,2022-05-16 01:37:19,2022-05-16 12:40:19
3919,574,31953.92,5751.71,Pending,3919,2022-01-13 12:45:45,2022-01-13 17:26:45
3920,772,29842.61,5371.67,Delivered,3920,2022-07-06 23:22:12,2022-07-07 06:54:12
3921,800,45150.05,8127.01,Delivered,3921,2023-10-03 12:54:49,2023-10-04 01:27:49
3922,882,17310.17,3115.83,Cancelled,3922,2022-12-26 14:51:06,2022-12-26 18:10:06
3923,210,30464.75,5483.65,Delivered,3923,2023-11-18 02:33:38,2023-11-18 05:46:38
3924,807,4686.21,843.52,Shipped,3924,2023-09-25 07:40:40,2023-09-25 14:53:40
3925,495,30928.48,5567.13,Pending,3925,2023-02-23 04:21:47,2023-02-23 22:19:47
3926,599,44005.77,7921.04,Pending,3926,2023-02-06 13:46:28,2023-02-07 00:40:28
3927,88,43589.66,7846.14,Cancelled,3927,2022-12-17 17:39:08,2022-12-17 23:27:08
3928,145,1241.06,223.39,Pending,3928,2022-02-25 23:56:15,2022-02-26 08:12:15
3929,759,27671.09,4980.8,Delivered,3929,2022-08-15 10:44:25,2022-08-15 16:53:25
3930,786,10281.03,1850.59,Shipped,3930,2023-03-26 21:52:49,2023-03-27 07:51:49
3931,577,11963.79,2153.48,Delivered,3931,2022-07-15 15:57:04,2022-07-16 04:09:04
3932,156,546.65,98.4,Shipped,3932,2023-01-06 12:35:10,2023-01-06 23:16:10
3933,726,34718.71,6249.37,Shipped,3933,2022-08-29 02:34:43,2022-08-29 17:09:43
3934,561,44406.33,7993.14,Delivered,3934,2023-12-27 05:01:45,2023-12-27 16:11:45
3935,927,41004.5,7380.81,Cancelled,3935,2023-04-13 00:58:37,2023-04-13 22:13:37
3936,26,786.42,141.56,Pending,3936,2022-06-29 14:07:05,2022-06-30 09:06:05
3937,474,9052.01,1629.36,Pending,3937,2023-07-16 08:35:30,2023-07-16 13:13:30
3938,703,28757.1,5176.28,Shipped,3938,2023-06-08 15:00:43,2023-06-09 01:47:43
3939,270,7226.71,1300.81,Cancelled,3939,2022-12-09 01:36:48,2022-12-09 22:50:48
3940,167,30320.76,5457.74,Shipped,3940,2022-11-07 20:09:00,2022-11-08 18:48:00
3941,790,31025.92,5584.67,Delivered,3941,2022-04-07 01:20:34,2022-04-07 11:53:34
3942,150,27309.89,4915.78,Cancelled,3942,2022-03-09 11:10:25,2022-03-09 19:54:25
3943,455,49161.97,8849.15,Delivered,3943,2023-04-21 22:34:32,2023-04-22 17:21:32
3944,943,37124.46,6682.4,Cancelled,3944,2022-01-02 20:21:55,2022-01-03 01:41:55
3945,769,35636.99,6414.66,Cancelled,3945,2023-12-04 15:52:18,2023-12-05 10:12:18
3946,258,1670.25,300.64,Delivered,3946,2022-08-22 06:10:22,2022-08-22 18:10:22
3947,827,37771.56,6798.88,Shipped,3947,2023-11-26 06:39:36,2023-11-26 22:40:36
3948,505,43837.18,7890.69,Cancelled,3948,2023-05-27 04:20:55,2023-05-27 14:23:55
3949,899,41254.22,7425.76,Delivered,3949,2022-01-11 09:12:30,2022-01-12 09:10:30
3950,360,38197.11,6875.48,Cancelled,3950,2022-06-19 00:31:05,2022-06-19 15:19:05
3951,322,22222.14,3999.99,Shipped,3951,2023-11-17 12:53:34,2023-11-18 08:59:34
3952,893,6926.0,1246.68,Pending,3952,2023-12-14 13:24:42,2023-12-15 08:44:42
3953,240,13035.11,2346.32,Cancelled,3953,2022-09-06 15:21:30,2022-09-07 09:54:30
3954,214,5054.37,909.79,Pending,3954,2022-01-25 17:29:17,2022-01-26 02:22:17
3955,67,3300.51,594.09,Cancelled,3955,2023-08-12 06:34:49,2023-08-12 22:40:49
3956,320,43324.77,7798.46,Shipped,3956,2023-09-05 18:39:06,2023-09-06 06:58:06
3957,708,24322.78,4378.1,Delivered,3957,2022-01-14 13:49:29,2022-01-15 08:29:29
3958,597,29183.29,5252.99,Cancelled,3958,2023-08-14 09:41:56,2023-08-14 22:12:56
3959,122,11038.17,1986.87,Delivered,3959,2022-05-24 04:48:38,2022-05-24 17:25:38
3960,765,23513.52,4232.43,Cancelled,3960,2023-12-10 18:07:13,2023-12-11 06:02:13
3961,178,13966.05,2513.89,Delivered,3961,2022-01-29 06:02:44,2022-01-29 16:40:44
3962,756,5789.91,1042.18,Cancelled,3962,2023-12-06 10:39:51,2023-12-07 02:00:51
3963,327,34145.75,6146.23,Shipped,3963,2023-08-08 05:17:40,2023-08-08 17:24:40
3964,605,21204.17,3816.75,Shipped,3964,2022-03-22 20:17:02,2022-03-23 17:33:02
3965,815,47639.74,8575.15,Pending,3965,2023-05-24 10:27:14,2023-05-25 03:30:14
3966,628,6189.7,1114.15,Shipped,3966,2022-08-07 17:47:20,2022-08-07 23:21:20
3967,924,12148.58,2186.74,Delivered,3967,2022-11-16 15:47:45,2022-11-17 14:28:45
3968,546,33477.45,6025.94,Delivered,3968,2022-09-27 14:51:41,2022-09-27 18:11:41
3969,743,28168.47,5070.32,Delivered,3969,2022-01-19 09:17:27,2022-01-20 00:17:27
3970,937,2351.5,423.27,Cancelled,3970,2022-01-24 16:48:13,2022-01-25 16:06:13
3971,1000,13083.93,2355.11,Shipped,3971,2023-03-20 03:13:08,2023-03-20 06:36:08
3972,458,12981.65,2336.7,Shipped,3972,2023-04-25 18:09:31,2023-04-25 23:56:31
3973,991,33798.72,6083.77,Delivered,3973,2022-08-17 20:05:38,2022-08-18 05:49:38
3974,88,44292.9,7972.72,Delivered,3974,2022-11-22 21:17:10,2022-11-23 03:21:10
3975,444,17375.19,3127.53,Delivered,3975,2023-06-22 17:54:08,2023-06-23 08:09:08
3976,529,16645.51,2996.19,Delivered,3976,2023-06-10 16:35:46,2023-06-10 21:11:46
3977,235,29718.85,5349.39,Pending,3977,2023-10-04 03:10:04,2023-10-05 01:41:04
3978,308,19420.13,3495.62,Pending,3978,2022-08-28 09:00:51,2022-08-28 21:33:51
3979,372,9673.59,1741.25,Shipped,3979,2022-06-01 20:13:30,2022-06-02 15:30:30
3980,854,13798.47,2483.72,Delivered,3980,2023-10-11 09:04:38,2023-10-12 04:43:38
3981,485,17813.01,3206.34,Cancelled,3981,2023-06-24 10:42:28,2023-06-25 04:02:28
3982,14,31008.94,5581.61,Delivered,3982,2022-04-07 20:42:00,2022-04-08 04:49:00
3983,209,12372.2,2227.0,Cancelled,3983,2023-06-23 09:07:58,2023-06-24 01:34:58
3984,203,48522.45,8734.04,Delivered,3984,2022-05-13 20:09:35,2022-05-14 07:14:35
3985,976,14900.21,2682.04,Cancelled,3985,2022-06-28 17:14:25,2022-06-29 08:46:25
3986,492,46238.98,8323.02,Shipped,3986,2023-02-16 19:48:02,2023-02-17 01:03:02
3987,27,12872.22,2317.0,Pending,3987,2023-03-10 10:25:06,2023-03-10 12:59:06
3988,744,2814.05,506.53,Shipped,3988,2022-04-10 00:05:29,2022-04-10 07:22:29
3989,536,45810.93,8245.97,Delivered,3989,2023-01-12 02:08:37,2023-01-12 20:51:37
3990,968,40223.65,7240.26,Delivered,3990,2022-09-24 11:39:09,2022-09-24 12:14:09
3991,313,21722.14,3909.99,Pending,3991,2023-01-07 21:12:08,2023-01-08 12:56:08
3992,452,48962.52,8813.25,Shipped,3992,2022-05-11 12:31:24,2022-05-11 12:44:24
3993,677,22396.64,4031.4,Delivered,3993,2022-06-21 11:37:17,2022-06-22 08:37:17
3994,211,29771.85,5358.93,Delivered,3994,2022-11-26 03:40:19,2022-11-26 03:44:19
3995,624,42400.39,7632.07,Cancelled,3995,2023-02-02 08:42:57,2023-02-02 23:56:57
3996,968,19850.41,3573.07,Cancelled,3996,2023-11-24 21:39:17,2023-11-25 02:07:17
3997,572,17613.96,3170.51,Cancelled,3997,2022-05-18 17:16:04,2022-05-19 13:33:04
3998,105,13503.14,2430.57,Delivered,3998,2022-06-26 15:03:36,2022-06-27 08:39:36
3999,415,43405.07,7812.91,Delivered,3999,2022-02-27 03:31:33,2022-02-27 05:24:33
4000,746,19944.83,3590.07,Pending,4000,2022-01-23 08:26:17,2022-01-23 12:26:17
4001,973,31386.22,5649.52,Pending,4001,2023-02-02 19:39:34,2023-02-02 21:43:34
4002,254,9011.11,1622.0,Cancelled,4002,2022-10-16 18:06:39,2022-10-17 03:53:39
4003,830,22101.08,3978.19,Cancelled,4003,2023-04-16 08:21:41,2023-04-16 19:36:41
4004,460,6559.09,1180.64,Cancelled,4004,2023-09-27 23:01:27,2023-09-28 03:31:27
4005,210,10251.09,1845.2,Cancelled,4005,2022-01-19 19:13:53,2022-01-20 06:37:53
4006,849,13640.9,2455.36,Shipped,4006,2022-10-25 22:07:22,2022-10-26 12:44:22
4007,309,6012.27,1082.21,Shipped,4007,2022-08-31 06:15:32,2022-09-01 06:10:32
4008,330,27976.37,5035.75,Cancelled,4008,2022-06-11 03:20:00,2022-06-11 03:45:00
4009,712,42226.31,7600.74,Shipped,4009,2023-12-08 06:51:30,2023-12-09 03:46:30
4010,260,43954.83,7911.87,Shipped,4010,2022-12-28 03:50:35,2022-12-28 11:22:35
4011,683,26943.71,4849.87,Cancelled,4011,2023-09-26 01:52:28,2023-09-26 05:27:28
4012,736,21033.43,3786.02,Pending,4012,2022-01-15 05:56:35,2022-01-15 15:41:35
4013,355,25999.69,4679.94,Delivered,4013,2022-03-21 19:24:24,2022-03-22 01:13:24
4014,541,3951.87,711.34,Delivered,4014,2022-07-19 11:29:35,2022-07-20 03:34:35
4015,128,30743.71,5533.87,Delivered,4015,2022-05-10 10:17:10,2022-05-10 19:52:10
4016,935,35887.34,6459.72,Delivered,4016,2023-01-31 00:29:15,2023-01-31 01:07:15
4017,636,28451.78,5121.32,Delivered,4017,2022-09-06 19:04:24,2022-09-07 13:13:24
4018,218,49718.53,8949.34,Cancelled,4018,2023-06-18 01:32:00,2023-06-18 22:14:00
4019,808,30359.01,5464.62,Cancelled,4019,2023-12-21 12:30:26,2023-12-22 10:55:26
4020,52,41142.28,7405.61,Pending,4020,2023-06-29 04:31:45,2023-06-29 19:12:45
4021,940,19219.83,3459.57,Cancelled,4021,2022-10-16 21:24:18,2022-10-17 04:53:18
4022,169,31759.89,5716.78,Pending,4022,2023-10-13 10:55:20,2023-10-13 21:50:20
4023,410,39889.24,7180.06,Cancelled,4023,2022-12-13 20:54:21,2022-12-14 07:53:21
4024,143,27313.22,4916.38,Delivered,4024,2023-02-13 08:45:35,2023-02-14 05:18:35
4025,969,13292.52,2392.65,Cancelled,4025,2023-05-13 02:32:45,2023-05-13 20:11:45
4026,323,26575.07,4783.51,Pending,4026,2023-04-07 05:44:42,2023-04-08 00:39:42
4027,943,22956.89,4132.24,Pending,4027,2022-04-11 01:35:54,2022-04-11 18:18:54
4028,483,18974.57,3415.42,Pending,4028,2023-02-13 21:05:34,2023-02-13 21:56:34
4029,332,14082.95,2534.93,Cancelled,4029,2023-01-25 10:47:02,2023-01-26 07:06:02
4030,210,25441.67,4579.5,Pending,4030,2023-06-02 07:55:48,2023-06-03 06:29:48
4031,840,35997.47,6479.54,Pending,4031,2022-04-22 16:29:08,2022-04-22 20:32:08
4032,733,3757.59,676.37,Delivered,4032,2022-02-16 12:49:12,2022-02-16 19:22:12
4033,302,6416.57,1154.98,Cancelled,4033,2022-06-22 06:31:23,2022-06-22 10:28:23
4034,408,8443.68,1519.86,Pending,4034,2023-10-29 04:28:52,2023-10-30 00:15:52
4035,418,15605.33,2808.96,Cancelled,4035,2022-01-02 19:02:51,2022-01-03 03:30:51
4036,866,4548.17,818.67,Shipped,4036,2023-03-21 11:51:09,2023-03-22 03:24:09
4037,828,26825.31,4828.56,Shipped,4037,2023-03-30 02:14:14,2023-03-30 14:12:14
4038,198,14395.7,2591.23,Pending,4038,2022-05-12 12:11:58,2022-05-13 11:29:58
4039,298,24748.29,4454.69,Shipped,4039,2022-11-25 10:26:18,2022-11-26 04:58:18
4040,515,35611.99,6410.16,Cancelled,4040,2023-05-29 11:50:36,2023-05-30 08:16:36
4041,335,15298.03,2753.65,Pending,4041,2022-01-19 20:28:03,2022-01-20 04:02:03
4042,996,45861.89,8255.14,Pending,4042,2023-10-22 13:47:47,2023-10-22 15:34:47
4043,510,7393.86,1330.89,Cancelled,4043,2022-07-03 20:10:44,2022-07-04 12:42:44
4044,99,37441.29,6739.43,Pending,4044,2023-08-19 21:02:48,2023-08-20 17:38:48
4045,640,2463.93,443.51,Shipped,4045,2022-06-11 11:13:15,2022-06-12 09:16:15
4046,152,6750.57,1215.1,Shipped,4046,2022-09-05 06:47:53,2022-09-06 02:02:53
4047,387,32821.43,5907.86,Pending,4047,2023-07-23 20:25:37,2023-07-24 03:08:37
4048,261,9037.98,1626.84,Delivered,4048,2022-07-05 16:05:44,2022-07-05 21:21:44
4049,18,44529.92,8015.39,Shipped,4049,2023-05-16 18:42:11,2023-05-17 07:10:11
4050,226,39442.52,7099.65,Pending,4050,2023-02-20 12:23:37,2023-02-20 19:49:37
4051,877,42617.82,7671.21,Shipped,4051,2023-04-07 07:22:58,2023-04-07 08:58:58
4052,253,4584.55,825.22,Cancelled,4052,2023-08-23 13:58:19,2023-08-23 21:36:19
4053,929,44662.42,8039.24,Pending,4053,2022-02-14 15:13:29,2022-02-15 08:23:29
4054,850,5671.08,1020.79,Delivered,4054,2023-05-08 14:51:08,2023-05-08 16:44:08
4055,92,4263.35,767.4,Cancelled,4055,2022-08-23 02:10:19,2022-08-23 08:36:19
4056,95,19576.33,3523.74,Cancelled,4056,2023-06-16 20:43:22,2023-06-17 06:20:22
4057,890,10058.78,1810.58,Cancelled,4057,2023-01-30 06:17:24,2023-01-30 21:15:24
4058,143,22124.7,3982.45,Delivered,4058,2023-05-29 01:01:03,2023-05-29 07:29:03
4059,858,1423.72,256.27,Shipped,4059,2022-01-26 03:56:25,2022-01-26 16:14:25
4060,1,35765.03,6437.71,Pending,4060,2022-09-04 07:34:03,2022-09-04 23:17:03
4061,348,16577.11,2983.88,Delivered,4061,2023-02-05 15:58:49,2023-02-06 03:55:49
4062,152,42207.47,7597.34,Cancelled,4062,2023-11-17 12:04:14,2023-11-17 16:58:14
4063,895,47905.49,8622.99,Delivered,4063,2022-08-09 12:13:07,2022-08-10 05:16:07
4064,935,5929.42,1067.3,Cancelled,4064,2022-10-09 18:56:25,2022-10-10 11:56:25
4065,194,40439.41,7279.09,Cancelled,4065,2023-07-22 03:47:35,2023-07-23 01:50:35
4066,123,16060.68,2890.92,Shipped,4066,2022-08-03 22:12:27,2022-08-04 03:30:27
4067,973,30322.47,5458.04,Shipped,4067,2022-11-24 11:09:59,2022-11-25 07:51:59
4068,582,6551.5,1179.27,Shipped,4068,2022-07-12 05:18:08,2022-07-12 22:45:08
4069,493,23211.9,4178.14,Shipped,4069,2023-05-25 06:46:10,2023-05-26 06:45:10
4070,93,18399.12,3311.84,Shipped,4070,2023-02-20 15:14:53,2023-02-21 05:16:53
4071,368,26729.18,4811.25,Shipped,4071,2022-04-12 21:18:30,2022-04-13 19:52:30
4072,965,29039.05,5227.03,Delivered,4072,2023-01-30 03:03:36,2023-01-30 22:09:36
4073,590,27486.36,4947.54,Cancelled,4073,2022-04-15 04:44:26,2022-04-15 11:16:26
4074,730,38982.98,7016.94,Delivered,4074,2023-07-06 09:48:03,2023-07-06 12:28:03
4075,293,19114.22,3440.56,Cancelled,4075,2023-01-08 22:19:29,2023-01-09 05:47:29
4076,400,23539.4,4237.09,Pending,4076,2022-09-19 14:06:55,2022-09-20 05:46:55
4077,384,29322.12,5277.98,Cancelled,4077,2022-03-10 18:22:34,2022-03-10 23:37:34
4078,35,25328.87,4559.2,Cancelled,4078,2022-07-10 01:58:25,2022-07-10 16:31:25
4079,844,25346.57,4562.38,Delivered,4079,2023-06-03 23:29:58,2023-06-04 07:22:58
4080,540,4048.9,728.8,Pending,4080,2023-02-15 13:47:04,2023-02-16 09:35:04
4081,374,12852.72,2313.49,Pending,4081,2022-06-12 06:49:25,2022-06-12 14:29:25
4082,409,17422.44,3136.04,Delivered,4082,2022-06-26 18:33:08,2022-06-27 18:24:08
4083,108,25649.21,4616.86,Cancelled,4083,2023-01-07 07:23:04,2023-01-07 09:02:04
4084,434,42090.88,7576.36,Pending,4084,2023-11-19 14:38:24,2023-11-20 09:50:24
4085,344,1863.87,335.5,Pending,4085,2022-09-04 18:49:29,2022-09-05 17:29:29
4086,155,16657.39,2998.33,Delivered,4086,2022-10-05 07:41:46,2022-10-05 18:23:46
4087,256,45914.95,8264.69,Cancelled,4087,2023-11-28 08:06:02,2023-11-28 12:02:02
4088,832,22044.61,3968.03,Cancelled,4088,2022-04-12 03:03:20,2022-04-12 06:49:20
4089,164,41922.33,7546.02,Delivered,4089,2022-09-28 09:33:17,2022-09-29 03:57:17
4090,965,42603.81,7668.69,Pending,4090,2022-10-05 16:54:58,2022-10-06 00:21:58
4091,436,8319.28,1497.47,Cancelled,4091,2023-01-30 01:04:56,2023-01-30 14:21:56
4092,802,7850.22,1413.04,Pending,4092,2023-04-29 13:50:48,2023-04-30 03:03:48
4093,762,38411.3,6914.03,Cancelled,4093,2023-05-08 03:22:20,2023-05-08 10:48:20
4094,597,755.93,136.07,Cancelled,4094,2023-07-25 10:51:22,2023-07-25 18:23:22
4095,853,19365.74,3485.83,Shipped,4095,2022-08-27 02:55:13,2022-08-27 08:20:13
4096,743,34711.7,6248.11,Pending,4096,2023-08-05 01:49:50,2023-08-05 15:06:50
4097,791,48843.47,8791.82,Delivered,4097,2023-05-23 13:07:07,2023-05-24 05:29:07
4098,55,35136.06,6324.49,Shipped,4098,2023-10-09 11:20:10,2023-10-10 00:38:10
4099,973,17425.75,3136.63,Shipped,4099,2022-02-23 20:34:41,2022-02-24 03:55:41
4100,873,9172.64,1651.08,Delivered,4100,2022-07-15 19:14:23,2022-07-16 04:35:23
