session_id,customer_id,total,created_at,modified_at
5842,107,559.09,2022-10-30 03:13:02,2022-10-30 03:36:02
5843,240,22356.8,2022-02-05 20:16:12,2022-02-05 21:08:12
5844,64,1157.91,2022-03-29 03:24:13,2022-03-29 05:13:13
5845,519,18219.58,2023-09-21 23:29:10,2023-09-22 00:36:10
5846,5,1455.0,2023-11-10 06:45:09,2023-11-10 07:07:09
5847,30,417.97,2022-09-05 18:51:12,2022-09-05 20:47:12
5848,2,9415.66,2022-04-06 10:29:31,2022-04-06 11:01:31
5849,345,51330.47,2022-04-07 21:58:33,2022-04-07 23:26:33
5850,694,371.88,2022-03-25 20:25:19,2022-03-25 21:51:19
5851,943,623.11,2023-08-08 15:07:04,2023-08-08 16:48:04
5852,813,1329.6,2022-10-27 10:07:48,2022-10-27 11:53:48
5853,622,20196.76,2022-06-27 18:18:56,2022-06-27 19:46:56
5854,419,12927.28,2023-12-20 02:51:20,2023-12-20 04:51:20
5855,974,1105.62,2023-07-03 09:26:27,2023-07-03 09:49:27
5856,66,12304.02,2022-01-21 15:32:39,2022-01-21 16:04:39
5857,938,32178.2,2023-12-07 18:25:28,2023-12-07 19:26:28
5858,319,1446.84,2023-03-08 17:10:15,2023-03-08 17:17:15
5859,252,159.89,2022-03-18 09:58:24,2022-03-18 11:06:24
5860,894,25823.19,2023-03-10 21:45:32,2023-03-10 23:20:32
5861,578,14269.77,2022-07-18 22:22:22,2022-07-19 00:20:22
5862,548,23319.12,2022-10-04 13:33:49,2022-10-04 13:42:49
5863,349,10405.18,2023-02-12 21:52:50,2023-02-12 22:21:50
5864,307,6450.7,2023-07-14 17:21:05,2023-07-14 18:34:05
5865,370,2293.69,2023-08-06 11:17:03,2023-08-06 11:44:03
5866,65,1158.85,2022-08-28 06:36:24,2022-08-28 06:56:24
5867,402,1083.4,2022-07-19 10:10:39,2022-07-19 10:41:39
5868,185,9063.53,2023-02-09 11:33:06,2023-02-09 12:02:06
5869,560,15450.2,2022-10-09 14:13:17,2022-10-09 15:12:17
5870,916,1052.18,2023-08-02 19:25:01,2023-08-02 20:16:01
5871,703,7468.19,2022-11-14 23:34:02,2022-11-15 00:40:02
5872,258,5756.9,2023-06-28 01:37:40,2023-06-28 02:32:40
5873,253,14470.54,2023-08-09 16:48:29,2023-08-09 17:25:29
5874,944,979.32,2022-12-05 19:19:01,2022-12-05 20:38:01
5875,675,4273.17,2023-11-04 07:15:21,2023-11-04 08:05:21
5876,354,8518.35,2023-08-19 22:08:13,2023-08-19 23:34:13
5877,174,9988.45,2022-06-15 19:34:18,2022-06-15 21:32:18
5878,427,337.39,2023-11-28 05:24:48,2023-11-28 07:22:48
5879,372,25489.2,2023-04-22 01:19:23,2023-04-22 02:33:23
5880,878,2843.69,2023-04-24 05:15:48,2023-04-24 06:02:48
5881,25,29301.9,2022-05-23 13:00:58,2022-05-23 14:48:58
5882,516,1025.51,2023-08-17 05:23:30,2023-08-17 05:29:30
5883,171,404.66,2022-08-23 01:33:24,2022-08-23 02:00:24
5884,221,4460.44,2023-03-14 09:43:38,2023-03-14 10:45:38
5885,304,20402.61,2022-07-28 08:08:23,2022-07-28 08:47:23
5886,842,11023.27,2023-08-05 15:33:37,2023-08-05 16:37:37
5887,527,1266.53,2023-08-21 21:31:12,2023-08-21 22:20:12
5888,589,35429.37,2022-05-08 20:02:08,2022-05-08 21:12:08
5889,645,12932.57,2023-04-09 07:48:41,2023-04-09 07:53:41
5890,789,492.49,2022-11-22 12:01:02,2022-11-22 13:54:02
5891,59,1629.4,2023-12-05 04:09:43,2023-12-05 06:03:43
5892,400,34078.31,2023-11-25 06:54:16,2023-11-25 08:40:16
5893,67,2211.53,2022-04-22 13:11:03,2022-04-22 14:43:03
5894,554,9321.05,2022-10-08 00:23:58,2022-10-08 01:20:58
5895,392,3641.87,2022-06-03 16:36:27,2022-06-03 17:30:27
5896,205,30076.28,2023-12-02 16:27:51,2023-12-02 17:52:51
5897,671,1408.79,2023-06-22 09:07:22,2023-06-22 10:59:22
5898,403,1152.32,2023-02-20 19:09:22,2023-02-20 21:00:22
5899,643,356.78,2022-06-17 04:24:56,2022-06-17 05:40:56
5900,367,6142.04,2023-02-13 17:34:59,2023-02-13 18:27:59
5901,458,8765.22,2022-02-20 21:40:58,2022-02-20 23:04:58
5902,635,14620.64,2023-02-13 04:59:49,2023-02-13 05:08:49
5903,675,1994.53,2022-05-16 07:13:39,2022-05-16 07:25:39
5904,2,1377.48,2022-03-21 05:26:25,2022-03-21 07:12:25
5905,314,12020.12,2022-07-02 01:00:58,2022-07-02 02:35:58
5906,659,4976.76,2022-04-23 22:16:02,2022-04-23 23:22:02
5907,645,22717.37,2022-03-17 02:40:38,2022-03-17 03:23:38
5908,232,5126.59,2023-08-05 21:05:59,2023-08-05 22:21:59
5909,169,1253.07,2023-01-27 02:16:08,2023-01-27 03:16:08
5910,244,1544.63,2023-12-23 13:32:37,2023-12-23 14:55:37
5911,690,57636.52,2022-11-20 12:33:06,2022-11-20 14:08:06
5912,973,11111.2,2023-07-09 22:50:55,2023-07-09 22:56:55
5913,884,531.26,2023-03-09 08:27:20,2023-03-09 09:12:20
5914,524,25365.82,2023-08-06 17:04:25,2023-08-06 18:51:25
5915,21,6658.0,2022-05-07 09:37:16,2022-05-07 10:59:16
5916,736,27328.26,2022-07-19 16:58:47,2022-07-19 17:48:47
5917,141,36819.03,2023-12-12 04:10:12,2023-12-12 04:55:12
5918,185,11646.33,2022-05-14 13:22:31,2022-05-14 14:20:31
5919,871,34506.42,2023-08-25 00:40:31,2023-08-25 00:48:31
5920,164,6004.5,2023-03-18 16:26:25,2023-03-18 16:33:25
5921,921,1157.21,2022-09-16 18:01:11,2022-09-16 20:01:11
5922,274,23124.33,2023-12-14 07:19:09,2023-12-14 09:04:09
5923,513,8125.32,2023-11-06 16:35:38,2023-11-06 17:03:38
5924,67,30452.76,2022-06-20 11:31:12,2022-06-20 12:19:12
5925,132,14022.26,2023-02-16 10:40:51,2023-02-16 12:14:51
5926,765,10886.57,2022-02-09 05:50:00,2022-02-09 07:44:00
5927,400,14933.14,2023-09-16 23:13:18,2023-09-17 00:01:18
5928,581,3654.74,2022-05-07 04:39:52,2022-05-07 06:26:52
5929,774,43287.06,2022-11-12 12:19:18,2022-11-12 12:31:18
5930,649,6513.54,2022-04-13 04:02:02,2022-04-13 05:47:02
5931,58,8396.99,2023-02-24 02:41:16,2023-02-24 04:03:16
5932,177,11921.59,2022-03-09 04:20:56,2022-03-09 04:54:56
5933,104,21086.28,2023-12-24 14:00:13,2023-12-24 14:47:13
5934,533,13698.19,2022-06-07 12:58:12,2022-06-07 13:34:12
5935,659,34752.59,2022-10-08 07:45:08,2022-10-08 09:05:08
5936,966,1782.6,2022-04-06 02:40:00,2022-04-06 04:26:00
5937,110,3526.4,2022-02-20 15:54:45,2022-02-20 16:57:45
5938,29,5347.02,2022-04-29 00:11:31,2022-04-29 00:21:31
5939,722,6540.92,2022-01-29 11:24:14,2022-01-29 12:43:14
5940,973,312.93,2023-04-13 04:43:11,2023-04-13 06:25:11
5941,45,8287.92,2023-02-15 16:16:49,2023-02-15 17:58:49
5942,339,7310.72,2023-06-11 03:53:00,2023-06-11 05:51:00
5943,690,4927.9,2023-05-10 19:39:44,2023-05-10 20:02:44
5944,401,787.09,2023-06-06 06:57:57,2023-06-06 08:30:57
5945,977,14556.07,2022-07-12 22:16:52,2022-07-13 00:14:52
5946,100,732.18,2023-10-20 11:55:54,2023-10-20 13:51:54
5947,597,30070.87,2023-01-24 05:01:57,2023-01-24 06:19:57
5948,715,16223.47,2022-11-15 02:40:01,2022-11-15 03:01:01
5949,925,4474.85,2022-03-23 18:52:22,2022-03-23 19:20:22
5950,275,158.53,2022-01-19 00:44:49,2022-01-19 01:01:49
5951,483,37675.57,2022-03-11 04:02:35,2022-03-11 04:53:35
5952,336,1142.15,2022-01-14 15:42:14,2022-01-14 15:47:14
5953,292,1405.04,2023-01-24 11:00:04,2023-01-24 11:44:04
5954,895,33011.03,2022-01-18 16:53:53,2022-01-18 17:03:53
5955,346,1102.59,2022-04-10 22:34:59,2022-04-10 23:52:59
5956,190,7777.57,2023-01-21 11:01:12,2023-01-21 11:16:12
5957,354,11158.03,2023-05-26 03:36:08,2023-05-26 03:52:08
5958,408,12539.25,2022-10-26 07:43:49,2022-10-26 09:31:49
5959,861,13533.35,2022-04-01 07:14:14,2022-04-01 07:56:14
5960,366,15953.24,2022-04-06 20:16:10,2022-04-06 20:29:10
5961,284,10133.13,2023-12-30 11:46:01,2023-12-30 12:03:01
5962,836,2673.68,2022-05-17 10:02:03,2022-05-17 11:52:03
5963,769,1186.53,2023-03-12 17:18:50,2023-03-12 17:23:50
5964,215,1416.04,2023-11-01 03:08:03,2023-11-01 03:49:03
5965,601,1663.23,2023-10-27 16:50:21,2023-10-27 17:43:21
5966,651,5159.78,2022-11-01 01:43:54,2022-11-01 02:33:54
5967,562,13553.06,2022-02-15 17:09:50,2022-02-15 17:47:50
5968,414,28426.04,2023-01-09 14:21:12,2023-01-09 15:45:12
5969,412,2014.54,2023-06-25 04:50:50,2023-06-25 05:54:50
5970,968,1184.04,2022-09-11 10:24:37,2022-09-11 12:16:37
5971,153,473.08,2022-07-14 22:43:36,2022-07-14 23:23:36
5972,725,4585.1,2022-08-08 23:05:36,2022-08-08 23:31:36
5973,146,4323.96,2022-03-05 19:41:30,2022-03-05 20:20:30
5974,477,2203.52,2022-07-12 01:51:15,2022-07-12 02:02:15
5975,39,6999.3,2022-12-17 00:53:12,2022-12-17 02:16:12
5976,300,6036.29,2023-11-24 12:52:38,2023-11-24 13:47:38
5977,846,810.58,2023-05-22 15:08:11,2023-05-22 16:03:11
5978,486,516.6,2023-11-22 20:49:19,2023-11-22 21:28:19
5979,556,11888.34,2023-05-22 14:00:01,2023-05-22 15:17:01
5980,672,3653.9,2023-01-09 19:55:50,2023-01-09 20:00:50
5981,736,2878.72,2022-10-12 11:22:34,2022-10-12 11:52:34
5982,874,44209.72,2023-04-03 14:29:17,2023-04-03 15:27:17
5983,874,1910.05,2022-04-22 04:44:18,2022-04-22 06:29:18
5984,366,988.62,2023-12-30 14:26:14,2023-12-30 16:18:14
5985,141,11031.06,2023-03-12 22:58:27,2023-03-12 23:22:27
5986,440,2192.41,2022-03-27 01:28:29,2022-03-27 01:55:29
5987,255,31551.9,2023-07-14 11:55:49,2023-07-14 13:36:49
5988,172,23021.48,2022-07-06 14:00:56,2022-07-06 15:32:56
5989,997,14032.13,2023-12-25 09:19:59,2023-12-25 10:04:59
5990,373,6583.59,2022-03-19 22:34:47,2022-03-19 23:29:47
5991,253,11911.42,2022-12-30 23:37:32,2022-12-31 00:48:32
5992,331,27164.0,2022-12-18 15:54:18,2022-12-18 17:40:18
5993,354,25299.27,2022-02-21 11:29:08,2022-02-21 12:00:08
5994,585,2059.1,2023-11-13 17:07:27,2023-11-13 17:35:27
5995,351,21953.42,2022-10-30 08:43:41,2022-10-30 10:42:41
5996,894,41118.19,2023-05-03 03:43:45,2023-05-03 05:13:45
5997,909,932.94,2023-11-13 03:30:11,2023-11-13 05:17:11
5998,872,7170.67,2023-06-29 01:06:59,2023-06-29 01:51:59
5999,910,9225.07,2023-06-07 05:46:34,2023-06-07 06:36:34
6000,365,3441.22,2022-02-13 23:17:49,2022-02-13 23:50:49
6001,85,304.7,2022-03-27 10:27:52,2022-03-27 12:04:52
6002,77,3283.59,2023-06-08 00:29:40,2023-06-08 00:58:40
6003,258,4138.74,2023-03-01 10:56:03,2023-03-01 11:39:03
6004,780,1491.99,2022-10-11 11:08:40,2022-10-11 12:50:40
6005,232,1478.47,2023-06-16 09:35:22,2023-06-16 09:41:22
6006,605,3749.0,2023-06-11 03:56:44,2023-06-11 05:33:44
6007,307,4652.72,2023-02-24 15:27:30,2023-02-24 17:16:30
6008,760,2978.49,2022-10-20 11:48:34,2022-10-20 12:13:34
6009,210,6019.16,2022-12-23 21:35:39,2022-12-23 22:30:39
6010,350,5311.93,2022-03-23 12:06:09,2022-03-23 13:21:09
6011,151,78.71,2022-02-22 03:27:39,2022-02-22 03:40:39
6012,481,2388.7,2022-10-31 18:24:48,2022-10-31 18:42:48
6013,691,53903.52,2023-02-27 20:48:50,2023-02-27 21:59:50
6014,550,9979.86,2023-04-24 09:15:41,2023-04-24 10:46:41
6015,752,47353.1,2022-10-08 16:05:28,2022-10-08 17:26:28
6016,732,10929.15,2023-01-05 12:41:52,2023-01-05 14:29:52
6017,681,30573.99,2023-02-28 14:57:04,2023-02-28 16:31:04
6018,616,23920.86,2023-03-09 02:43:25,2023-03-09 03:07:25
6019,24,2794.61,2022-12-01 04:26:15,2022-12-01 06:10:15
6020,75,4804.58,2022-08-16 14:44:11,2022-08-16 15:52:11
6021,74,3288.15,2023-02-24 14:26:10,2023-02-24 16:14:10
6022,960,235.78,2022-05-05 20:36:21,2022-05-05 21:22:21
6023,341,803.48,2022-01-11 05:31:15,2022-01-11 06:07:15
6024,768,3916.31,2023-08-26 12:07:11,2023-08-26 12:52:11
6025,282,1102.43,2023-01-20 19:18:38,2023-01-20 19:46:38
6026,158,3009.73,2023-05-13 21:06:40,2023-05-13 21:35:40
6027,73,1198.88,2022-12-11 17:12:43,2022-12-11 18:35:43
6028,477,6375.02,2023-02-06 00:53:18,2023-02-06 02:15:18
6029,356,21438.99,2022-10-08 18:56:54,2022-10-08 19:59:54
6030,208,14956.21,2023-05-28 14:04:25,2023-05-28 15:58:25
6031,711,20071.52,2022-11-18 08:41:09,2022-11-18 09:30:09
6032,372,1333.57,2022-10-16 07:55:23,2022-10-16 09:51:23
6033,842,2826.28,2022-01-25 04:21:25,2022-01-25 05:18:25
6034,654,9752.5,2022-10-22 23:37:47,2022-10-23 01:35:47
6035,161,15694.29,2022-03-14 10:44:50,2022-03-14 11:41:50
6036,548,1349.19,2022-05-27 22:27:56,2022-05-27 22:46:56
6037,367,25603.74,2022-07-28 22:11:14,2022-07-28 23:48:14
6038,708,2447.58,2023-01-19 21:51:43,2023-01-19 23:05:43
6039,739,4306.11,2022-10-08 13:30:26,2022-10-08 15:04:26
6040,353,36184.13,2022-02-14 10:40:03,2022-02-14 11:31:03
6041,883,38294.81,2023-07-14 04:38:15,2023-07-14 05:14:15
6042,502,442.5,2022-11-17 09:07:26,2022-11-17 09:52:26
6043,492,16366.24,2023-12-05 06:05:07,2023-12-05 07:21:07
6044,804,6546.32,2023-09-18 07:25:41,2023-09-18 07:58:41
6045,238,1021.95,2022-12-07 06:24:23,2022-12-07 07:09:23
6046,555,5089.36,2023-08-23 10:23:14,2023-08-23 12:12:14
6047,634,3862.98,2023-09-28 02:55:25,2023-09-28 03:43:25
6048,154,614.44,2022-09-27 22:55:16,2022-09-28 00:55:16
6049,277,26965.98,2022-02-20 20:44:03,2022-02-20 21:15:03
6050,879,1109.27,2023-03-14 20:10:56,2023-03-14 20:39:56
6051,980,1424.15,2023-03-05 03:43:22,2023-03-05 04:22:22
6052,94,10193.56,2022-04-29 08:38:44,2022-04-29 10:17:44
6053,503,687.12,2023-11-28 03:08:13,2023-11-28 03:27:13
6054,165,607.03,2023-07-01 10:47:08,2023-07-01 11:32:08
6055,151,5426.52,2022-07-13 22:28:00,2022-07-13 22:35:00
6056,566,764.07,2022-03-08 05:45:12,2022-03-08 06:36:12
6057,69,135.6,2023-01-19 16:06:33,2023-01-19 16:40:33
6058,978,57781.68,2022-12-13 06:11:44,2022-12-13 07:18:44
6059,306,1447.8,2023-09-22 09:21:18,2023-09-22 09:58:18
6060,650,892.17,2022-07-15 04:23:14,2022-07-15 04:55:14
6061,650,3415.2,2022-02-03 22:47:25,2022-02-03 23:56:25
6062,941,17185.89,2022-03-05 10:00:17,2022-03-05 11:42:17
6063,310,32311.24,2022-09-26 03:57:46,2022-09-26 05:10:46
6064,615,1532.8,2023-12-10 11:37:09,2023-12-10 13:17:09
6065,98,7661.24,2023-03-05 20:54:52,2023-03-05 22:20:52
6066,718,1338.78,2022-11-03 11:24:30,2022-11-03 11:55:30
6067,38,305.12,2023-06-19 03:00:01,2023-06-19 04:35:01
6068,523,3587.33,2022-06-27 14:47:49,2022-06-27 16:12:49
6069,287,699.87,2022-06-14 12:04:09,2022-06-14 13:26:09
6070,732,595.08,2022-12-19 11:06:17,2022-12-19 11:48:17
6071,583,28062.3,2022-06-24 16:44:21,2022-06-24 17:52:21
6072,642,3010.92,2022-09-13 20:20:33,2022-09-13 21:20:33
6073,543,10038.27,2022-05-31 06:30:57,2022-05-31 07:54:57
6074,894,46646.07,2022-03-06 06:17:49,2022-03-06 07:44:49
6075,800,9684.2,2022-04-29 04:23:59,2022-04-29 05:10:59
6076,945,615.35,2023-07-10 17:38:02,2023-07-10 19:05:02
6077,844,10294.98,2023-04-23 16:51:35,2023-04-23 18:06:35
6078,957,1446.57,2022-12-18 14:42:13,2022-12-18 14:56:13
6079,806,1602.84,2022-11-08 21:56:09,2022-11-08 23:17:09
6080,558,3496.0,2023-10-27 15:39:38,2023-10-27 17:06:38
6081,446,49919.72,2023-11-19 01:22:40,2023-11-19 01:52:40
6082,979,1711.29,2022-11-18 21:37:33,2022-11-18 23:09:33
6083,491,6719.38,2022-03-04 17:44:11,2022-03-04 18:22:11
6084,578,1468.89,2022-06-07 08:05:43,2022-06-07 09:40:43
6085,681,1666.89,2022-06-06 00:06:52,2022-06-06 01:48:52
6086,946,40126.69,2022-09-26 06:45:33,2022-09-26 06:51:33
6087,80,23501.72,2023-01-25 06:26:22,2023-01-25 07:56:22
6088,549,146.42,2022-05-27 15:55:06,2022-05-27 17:22:06
6089,524,32144.09,2023-12-23 14:07:22,2023-12-23 14:18:22
6090,397,5265.67,2023-01-08 06:02:52,2023-01-08 07:38:52
6091,884,3702.21,2022-01-31 06:06:19,2022-01-31 06:49:19
6092,420,2487.38,2022-11-17 07:07:30,2022-11-17 08:20:30
6093,237,2874.87,2023-10-07 09:46:54,2023-10-07 10:02:54
6094,991,920.8,2022-04-01 14:19:07,2022-04-01 15:35:07
6095,770,36411.2,2023-05-17 00:21:53,2023-05-17 00:53:53
6096,712,36225.46,2023-04-16 10:13:00,2023-04-16 11:26:00
6097,317,896.16,2022-09-29 18:16:13,2022-09-29 19:09:13
6098,276,7051.01,2023-02-10 17:17:03,2023-02-10 19:01:03
6099,645,13646.85,2022-06-23 20:40:01,2022-06-23 22:02:01
6100,822,7249.03,2022-03-25 03:19:01,2022-03-25 03:25:01
6101,305,5334.16,2023-07-21 16:28:19,2023-07-21 17:10:19
6102,41,1011.12,2022-07-06 20:56:08,2022-07-06 21:10:08
6103,721,46344.03,2023-05-11 21:14:35,2023-05-11 21:22:35
6104,309,33940.84,2023-02-26 00:51:24,2023-02-26 01:30:24
6105,52,9839.34,2022-01-09 00:13:45,2022-01-09 00:34:45
6106,467,5280.04,2023-09-07 16:20:40,2023-09-07 18:13:40
6107,552,618.96,2022-03-21 15:55:02,2022-03-21 16:12:02
6108,753,42825.3,2022-06-30 02:49:46,2022-06-30 03:15:46
6109,799,341.58,2022-05-13 08:14:20,2022-05-13 08:25:20
6110,246,28788.58,2022-11-08 06:14:45,2022-11-08 07:45:45
6111,231,10464.43,2023-12-13 15:28:31,2023-12-13 15:44:31
6112,745,37048.68,2022-10-24 09:41:51,2022-10-24 10:56:51
6113,659,6052.46,2023-03-26 06:50:34,2023-03-26 08:44:34
6114,979,11315.02,2022-01-29 10:49:12,2022-01-29 10:55:12
6115,219,7187.23,2023-03-15 20:37:13,2023-03-15 21:40:13
6116,454,17917.25,2022-07-18 16:20:17,2022-07-18 17:43:17
6117,851,3944.76,2023-08-31 14:30:34,2023-08-31 14:58:34
6118,212,21098.09,2022-10-07 23:01:55,2022-10-08 00:14:55
6119,739,3973.85,2023-12-11 21:50:34,2023-12-11 22:56:34
6120,529,1652.97,2022-09-30 20:08:23,2022-09-30 21:09:23
6121,786,4986.99,2022-11-08 05:17:53,2022-11-08 06:01:53
6122,784,79.22,2022-10-24 09:24:18,2022-10-24 10:13:18
6123,184,1775.89,2023-11-26 19:36:06,2023-11-26 19:54:06
6124,81,39788.63,2023-08-16 01:13:36,2023-08-16 01:27:36
6125,199,3985.24,2022-04-05 00:24:17,2022-04-05 01:02:17
6126,475,1393.55,2023-03-14 16:28:30,2023-03-14 16:53:30
6127,74,7439.3,2023-07-05 09:58:33,2023-07-05 10:16:33
6128,718,15420.96,2022-04-14 11:03:21,2022-04-14 12:46:21
6129,703,3636.72,2022-11-07 14:59:53,2022-11-07 16:00:53
6130,689,1184.4,2023-05-03 06:20:36,2023-05-03 07:32:36
6131,803,3975.46,2023-04-19 16:09:05,2023-04-19 17:10:05
6132,343,5236.17,2023-04-29 03:27:27,2023-04-29 05:10:27
6133,219,12184.36,2023-10-31 19:01:38,2023-10-31 20:58:38
6134,586,9205.26,2023-06-02 10:09:56,2023-06-02 11:16:56
6135,114,761.1,2023-04-20 03:56:13,2023-04-20 04:23:13
6136,590,888.8,2022-12-26 00:05:20,2022-12-26 00:30:20
6137,196,4655.93,2022-10-10 16:03:26,2022-10-10 17:37:26
6138,586,4559.79,2022-12-26 21:35:22,2022-12-26 23:02:22
6139,762,4591.07,2023-02-17 09:17:03,2023-02-17 09:47:03
6140,798,2452.75,2023-05-28 02:07:50,2023-05-28 03:42:50
6141,304,9040.6,2022-08-20 03:03:01,2022-08-20 03:58:01
6142,238,3141.46,2023-07-09 10:34:16,2023-07-09 11:20:16
6143,128,201.09,2023-10-20 05:05:43,2023-10-20 06:02:43
6144,88,8894.87,2022-04-22 02:21:16,2022-04-22 02:34:16
6145,339,6637.85,2022-07-07 16:27:52,2022-07-07 17:28:52
6146,233,7982.17,2022-02-07 16:04:02,2022-02-07 17:58:02
6147,629,653.61,2022-04-29 06:48:13,2022-04-29 07:45:13
6148,859,27130.8,2022-10-06 02:50:32,2022-10-06 03:28:32
6149,896,37719.49,2023-05-11 20:17:16,2023-05-11 20:43:16
6150,965,8542.14,2022-02-18 13:54:37,2022-02-18 15:28:37
6151,644,7948.56,2022-12-19 23:00:50,2022-12-20 00:05:50
6152,488,235.51,2022-09-16 14:17:15,2022-09-16 15:38:15
6153,817,30796.12,2023-04-12 19:09:04,2023-04-12 20:01:04
6154,331,5400.5,2023-04-25 00:36:28,2023-04-25 00:41:28
6155,233,875.3,2023-01-13 18:32:22,2023-01-13 19:07:22
6156,259,9214.47,2022-07-15 19:58:34,2022-07-15 20:33:34
6157,173,14579.11,2022-09-22 02:43:02,2022-09-22 03:23:02
6158,842,7686.52,2023-07-09 06:39:50,2023-07-09 07:48:50
6159,629,207.16,2023-03-11 18:53:03,2023-03-11 19:01:03
6160,981,5157.48,2023-02-03 15:39:36,2023-02-03 15:53:36
6161,747,55417.2,2023-04-06 21:44:34,2023-04-06 22:28:34
6162,606,17788.58,2022-01-04 07:25:40,2022-01-04 07:38:40
6163,387,17642.89,2023-07-15 09:30:08,2023-07-15 11:28:08
6164,314,691.91,2023-02-26 15:43:10,2023-02-26 17:35:10
6165,907,3555.27,2022-03-21 08:46:48,2022-03-21 10:26:48
6166,52,889.56,2023-10-02 16:50:40,2023-10-02 17:34:40
6167,146,18506.39,2023-09-14 14:02:45,2023-09-14 14:59:45
6168,645,6017.08,2022-02-01 05:44:07,2022-02-01 06:11:07
6169,844,368.67,2022-02-24 04:07:45,2022-02-24 04:44:45
6170,885,370.13,2022-06-09 07:49:45,2022-06-09 09:45:45
6171,714,14401.75,2023-09-26 03:30:51,2023-09-26 05:26:51
6172,388,5214.56,2022-07-18 23:03:16,2022-07-18 23:38:16
6173,803,43030.26,2022-02-03 06:26:41,2022-02-03 08:21:41
6174,603,448.6,2023-10-27 19:04:39,2023-10-27 20:09:39
6175,392,2411.51,2023-12-08 07:37:22,2023-12-08 07:49:22
6176,668,2579.04,2023-05-02 07:26:32,2023-05-02 08:26:32
6177,705,662.48,2022-04-21 09:54:54,2022-04-21 10:42:54
6178,216,4587.11,2023-02-22 04:02:29,2023-02-22 04:51:29
6179,503,2074.94,2023-12-17 03:16:23,2023-12-17 04:26:23
6180,429,5498.04,2022-04-09 10:04:58,2022-04-09 10:35:58
6181,159,969.14,2023-07-27 21:44:08,2023-07-27 22:32:08
6182,711,3823.91,2022-05-16 17:06:44,2022-05-16 18:18:44
6183,524,22752.24,2023-12-21 09:11:47,2023-12-21 09:38:47
6184,909,34506.63,2022-10-09 13:21:24,2022-10-09 13:48:24
6185,42,348.82,2023-09-13 13:03:26,2023-09-13 14:45:26
6186,759,1848.36,2023-05-10 07:36:01,2023-05-10 09:26:01
6187,892,254.18,2023-06-12 18:06:31,2023-06-12 18:11:31
6188,725,5542.93,2023-11-16 00:57:14,2023-11-16 02:48:14
6189,761,83975.65,2023-11-06 19:19:33,2023-11-06 21:15:33
6190,967,2804.77,2022-08-14 22:26:45,2022-08-14 23:58:45
6191,219,10286.97,2022-12-21 18:56:33,2022-12-21 19:12:33
6192,82,3591.47,2023-12-13 03:01:04,2023-12-13 04:08:04
6193,228,16560.62,2022-01-18 07:05:22,2022-01-18 07:29:22
6194,220,911.37,2023-02-05 14:41:15,2023-02-05 14:48:15
6195,997,5182.25,2023-02-27 10:38:05,2023-02-27 10:49:05
6196,635,31062.45,2023-08-26 10:01:53,2023-08-26 11:44:53
6197,7,4006.24,2022-04-30 08:34:23,2022-04-30 10:14:23
6198,631,35148.44,2022-07-08 06:16:19,2022-07-08 07:47:19
6199,386,1203.35,2022-06-16 09:50:20,2022-06-16 11:37:20
6200,322,23073.4,2023-02-16 22:07:31,2023-02-16 23:11:31
6201,102,859.8,2023-03-17 20:14:42,2023-03-17 20:25:42
6202,304,16140.87,2023-01-01 15:02:10,2023-01-01 15:52:10
6203,233,3214.36,2022-03-11 17:35:14,2022-03-11 18:05:14
6204,25,6124.64,2022-03-08 12:54:55,2022-03-08 13:49:55
6205,158,11813.66,2023-04-29 00:22:53,2023-04-29 02:18:53
6206,798,7040.6,2023-07-28 07:44:16,2023-07-28 07:52:16
6207,378,2941.02,2023-06-08 01:56:35,2023-06-08 03:04:35
6208,304,3069.91,2022-04-05 20:26:16,2022-04-05 21:33:16
6209,770,3543.17,2023-05-09 07:14:32,2023-05-09 09:04:32
6210,417,604.69,2022-05-02 03:15:00,2022-05-02 04:09:00
6211,68,5635.04,2023-09-10 04:21:47,2023-09-10 06:20:47
6212,655,6166.6,2023-03-27 02:33:04,2023-03-27 04:23:04
6213,579,37745.53,2022-07-16 08:00:49,2022-07-16 08:21:49
6214,137,14508.34,2022-02-04 05:53:20,2022-02-04 07:47:20
6215,368,2377.19,2022-11-23 20:01:05,2022-11-23 21:52:05
6216,247,793.4,2023-04-03 21:58:21,2023-04-03 23:57:21
6217,54,2759.81,2023-09-30 07:42:26,2023-09-30 08:14:26
6218,264,511.87,2023-06-02 07:13:00,2023-06-02 08:56:00
6219,516,4929.35,2023-12-02 19:44:01,2023-12-02 21:00:01
6220,639,4385.55,2023-06-29 08:40:41,2023-06-29 09:06:41
6221,504,13559.86,2022-06-15 05:09:24,2022-06-15 05:52:24
6222,239,14668.61,2023-01-20 23:56:52,2023-01-21 01:21:52
6223,134,5496.4,2022-03-22 02:43:10,2022-03-22 03:48:10
6224,876,7372.12,2023-07-08 17:47:48,2023-07-08 18:25:48
6225,339,5444.43,2022-11-26 20:42:34,2022-11-26 21:21:34
6226,641,2543.3,2023-08-03 02:00:13,2023-08-03 02:05:13
6227,500,682.4,2022-10-17 13:11:49,2022-10-17 13:33:49
6228,99,1715.41,2022-06-16 19:42:25,2022-06-16 20:32:25
6229,537,309.12,2022-11-21 05:35:14,2022-11-21 05:58:14
6230,30,6921.3,2022-09-04 05:22:35,2022-09-04 07:14:35
6231,180,49350.09,2023-10-15 11:08:11,2023-10-15 12:25:11
