payment_id,order_id,amount,tax,provider,status,created_at,modified_at
3591,3591,37481.5,6746.67,TROY,Pending,2023-02-18 21:31:33,2023-02-19 10:44:33
3592,3592,43395.53,7811.2,MASTERCARD,Failed,2023-09-25 17:47:21,2023-09-25 20:20:21
3593,3593,35763.83,6437.49,TROY,Success,2023-06-06 00:57:04,2023-06-06 21:28:04
3594,3594,8783.06,1580.95,MASTERCARD,Failed,2022-11-27 19:43:43,2022-11-28 02:27:43
3595,3595,17508.52,3151.53,VISA,Failed,2022-03-18 19:17:34,2022-03-19 01:10:34
3596,3596,7986.98,1437.66,MASTERCARD,Pending,2023-03-13 15:38:11,2023-03-13 19:15:11
3597,3597,29739.24,5353.06,TROY,Failed,2023-04-07 06:03:35,2023-04-07 14:09:35
3598,3598,6545.71,1178.23,MASTERCARD,Pending,2023-10-15 09:27:39,2023-10-15 21:31:39
3599,3599,24599.74,4427.95,VISA,Success,2022-01-31 02:25:28,2022-01-31 05:04:28
3600,3600,16277.2,2929.9,VISA,Success,2023-11-26 19:45:59,2023-11-27 16:38:59
3601,3601,14058.64,2530.56,VISA,Failed,2022-01-06 06:56:32,2022-01-06 17:17:32
3602,3602,13371.27,2406.83,TROY,Failed,2022-11-18 01:52:25,2022-11-19 01:50:25
3603,3603,11292.94,2032.73,VISA,Failed,2022-03-21 13:58:17,2022-03-22 06:22:17
3604,3604,40883.01,7358.94,VISA,Pending,2023-06-19 15:52:11,2023-06-19 23:51:11
3605,3605,28619.65,5151.54,VISA,Success,2022-09-20 03:21:59,2022-09-20 12:36:59
3606,3606,14024.33,2524.38,TROY,Success,2022-03-16 14:10:07,2022-03-17 03:35:07
3607,3607,27255.88,4906.06,VISA,Failed,2023-11-24 17:00:58,2023-11-25 04:00:58
3608,3608,29858.71,5374.57,TROY,Success,2023-10-05 03:14:28,2023-10-05 17:34:28
3609,3609,21527.79,3875.0,VISA,Pending,2023-01-10 05:12:48,2023-01-10 16:30:48
3610,3610,24410.24,4393.84,TROY,Failed,2022-12-03 03:50:01,2022-12-03 21:47:01
3611,3611,46916.2,8444.92,VISA,Failed,2023-08-03 16:17:58,2023-08-03 16:22:58
3612,3612,13647.46,2456.54,TROY,Pending,2022-11-15 21:37:35,2022-11-15 22:57:35
3613,3613,20345.58,3662.2,VISA,Failed,2022-02-16 07:47:16,2022-02-16 22:19:16
3614,3614,44140.02,7945.2,VISA,Success,2023-06-16 00:06:33,2023-06-16 09:36:33
3615,3615,14459.91,2602.78,MASTERCARD,Success,2022-10-11 16:03:24,2022-10-12 12:36:24
3616,3616,21223.63,3820.25,VISA,Success,2023-07-03 20:06:53,2023-07-04 07:30:53
3617,3617,24726.36,4450.74,TROY,Success,2023-11-18 08:54:02,2023-11-19 01:02:02
3618,3618,19796.61,3563.39,TROY,Success,2022-04-10 00:00:12,2022-04-10 12:09:12
3619,3619,9787.9,1761.82,MASTERCARD,Pending,2023-12-26 07:45:30,2023-12-26 17:21:30
3620,3620,15387.06,2769.67,TROY,Failed,2022-04-03 18:13:23,2022-04-04 15:23:23
3621,3621,24518.81,4413.39,MASTERCARD,Success,2023-06-14 21:54:32,2023-06-15 01:33:32
3622,3622,36846.72,6632.41,VISA,Failed,2023-08-07 10:03:19,2023-08-08 07:22:19
3623,3623,10921.88,1965.94,VISA,Success,2023-07-06 14:27:02,2023-07-07 10:08:02
3624,3624,40542.24,7297.6,MASTERCARD,Failed,2023-08-01 07:53:46,2023-08-01 17:25:46
3625,3625,28851.37,5193.25,TROY,Failed,2023-02-13 07:33:50,2023-02-13 20:31:50
3626,3626,5490.45,988.28,MASTERCARD,Success,2022-06-06 23:10:42,2022-06-06 23:59:42
3627,3627,39347.17,7082.49,MASTERCARD,Success,2022-06-15 15:36:41,2022-06-16 03:18:41
3628,3628,15130.17,2723.43,TROY,Failed,2023-08-28 07:52:43,2023-08-29 07:11:43
3629,3629,34400.58,6192.1,MASTERCARD,Failed,2023-09-14 10:53:00,2023-09-14 17:33:00
3630,3630,47043.38,8467.81,TROY,Success,2023-03-21 16:52:56,2023-03-22 01:06:56
3631,3631,12059.84,2170.77,TROY,Success,2023-05-26 04:00:16,2023-05-26 12:54:16
3632,3632,27414.6,4934.63,VISA,Pending,2022-08-13 09:36:11,2022-08-13 11:52:11
3633,3633,22124.87,3982.48,TROY,Failed,2023-07-15 06:52:24,2023-07-16 00:04:24
3634,3634,37627.65,6772.98,TROY,Failed,2022-11-20 17:59:25,2022-11-21 01:38:25
3635,3635,5368.17,966.27,MASTERCARD,Success,2023-02-10 11:24:39,2023-02-10 11:59:39
3636,3636,43975.99,7915.68,MASTERCARD,Failed,2022-06-17 18:18:17,2022-06-18 00:23:17
3637,3637,27776.44,4999.76,MASTERCARD,Success,2023-10-03 01:32:25,2023-10-03 22:51:25
3638,3638,25363.41,4565.41,TROY,Pending,2023-07-07 01:19:44,2023-07-07 23:34:44
3639,3639,28674.84,5161.47,MASTERCARD,Failed,2022-04-12 07:48:20,2022-04-13 03:31:20
3640,3640,13207.4,2377.33,VISA,Success,2023-08-30 02:58:06,2023-08-30 08:35:06
3641,3641,38375.92,6907.67,MASTERCARD,Success,2023-11-11 21:38:38,2023-11-12 20:06:38
3642,3642,16871.48,3036.87,VISA,Pending,2022-02-03 14:23:50,2022-02-04 08:58:50
3643,3643,49312.89,8876.32,VISA,Success,2022-03-17 12:38:09,2022-03-17 20:10:09
3644,3644,1223.98,220.32,MASTERCARD,Failed,2022-03-07 20:01:26,2022-03-08 08:37:26
3645,3645,12584.05,2265.13,TROY,Success,2023-06-10 01:54:47,2023-06-10 12:56:47
3646,3646,30341.13,5461.4,VISA,Pending,2023-07-26 17:04:22,2023-07-27 15:05:22
3647,3647,34741.54,6253.48,VISA,Success,2022-12-26 19:02:34,2022-12-27 17:15:34
3648,3648,1199.22,215.86,MASTERCARD,Pending,2022-10-31 06:19:47,2022-10-31 17:03:47
3649,3649,45053.86,8109.69,TROY,Pending,2022-09-29 03:19:15,2022-09-29 13:09:15
3650,3650,40933.59,7368.05,TROY,Success,2022-11-22 11:26:03,2022-11-22 12:46:03
3651,3651,15741.9,2833.54,TROY,Success,2023-07-17 19:08:01,2023-07-18 09:22:01
3652,3652,32892.71,5920.69,VISA,Failed,2023-06-03 16:27:59,2023-06-04 05:52:59
3653,3653,22569.73,4062.55,VISA,Pending,2023-10-17 14:40:28,2023-10-17 20:29:28
3654,3654,4068.61,732.35,MASTERCARD,Failed,2023-09-11 19:03:00,2023-09-12 13:43:00
3655,3655,20900.05,3762.01,MASTERCARD,Pending,2023-04-15 08:42:32,2023-04-15 12:14:32
3656,3656,31180.34,5612.46,TROY,Pending,2023-12-05 07:38:37,2023-12-06 01:31:37
3657,3657,31414.94,5654.69,VISA,Pending,2022-03-05 21:34:01,2022-03-06 00:07:01
3658,3658,20381.21,3668.62,MASTERCARD,Success,2023-04-17 06:06:06,2023-04-18 02:12:06
3659,3659,42842.23,7711.6,TROY,Failed,2022-05-19 00:48:06,2022-05-19 14:36:06
3660,3660,322.76,58.1,VISA,Success,2023-10-07 05:24:15,2023-10-07 15:13:15
3661,3661,43120.53,7761.7,TROY,Failed,2022-10-29 10:56:28,2022-10-29 20:28:28
3662,3662,39334.62,7080.23,MASTERCARD,Pending,2022-01-25 16:56:22,2022-01-26 06:01:22
3663,3663,21022.0,3783.96,MASTERCARD,Success,2023-10-11 04:42:50,2023-10-12 00:53:50
3664,3664,2671.91,480.94,TROY,Pending,2022-12-12 16:43:56,2022-12-13 02:41:56
3665,3665,8610.76,1549.94,MASTERCARD,Success,2023-11-08 01:55:28,2023-11-08 18:51:28
3666,3666,23855.66,4294.02,MASTERCARD,Success,2023-07-22 15:09:54,2023-07-22 15:48:54
3667,3667,39262.92,7067.33,MASTERCARD,Pending,2023-02-05 12:43:56,2023-02-06 06:46:56
3668,3668,43550.25,7839.05,MASTERCARD,Pending,2023-12-03 21:10:21,2023-12-04 18:03:21
3669,3669,41921.57,7545.88,MASTERCARD,Pending,2022-05-01 23:20:52,2022-05-02 06:28:52
3670,3670,45621.65,8211.9,TROY,Failed,2022-05-06 02:25:43,2022-05-06 21:26:43
3671,3671,20619.8,3711.56,TROY,Failed,2022-04-19 05:09:23,2022-04-19 14:37:23
3672,3672,20252.01,3645.36,MASTERCARD,Success,2022-08-31 21:23:50,2022-08-31 22:57:50
3673,3673,21016.86,3783.03,MASTERCARD,Failed,2022-11-15 00:11:24,2022-11-15 18:29:24
3674,3674,49302.54,8874.46,VISA,Success,2023-05-08 14:48:17,2023-05-08 20:57:17
3675,3675,38173.18,6871.17,VISA,Success,2022-10-03 05:30:58,2022-10-04 01:16:58
3676,3676,16792.05,3022.57,MASTERCARD,Success,2023-06-04 09:39:16,2023-06-04 10:39:16
3677,3677,5632.85,1013.91,TROY,Pending,2023-10-05 04:50:02,2023-10-05 17:17:02
3678,3678,15714.98,2828.7,TROY,Success,2023-06-17 23:50:19,2023-06-18 10:32:19
3679,3679,27774.36,4999.38,TROY,Failed,2023-06-26 07:36:01,2023-06-26 19:46:01
3680,3680,45262.39,8147.23,MASTERCARD,Failed,2022-03-24 18:47:33,2022-03-25 01:44:33
3681,3681,2914.4,524.59,MASTERCARD,Success,2022-09-30 10:47:23,2022-10-01 02:38:23
3682,3682,37953.08,6831.55,MASTERCARD,Success,2022-05-26 22:33:51,2022-05-27 05:34:51
3683,3683,34722.07,6249.97,VISA,Failed,2022-08-23 15:49:56,2022-08-24 06:39:56
3684,3684,35235.8,6342.44,MASTERCARD,Success,2022-07-07 20:24:28,2022-07-08 04:42:28
3685,3685,10366.79,1866.02,MASTERCARD,Failed,2022-07-14 08:33:43,2022-07-14 18:10:43
3686,3686,13231.54,2381.68,MASTERCARD,Success,2023-08-07 17:03:44,2023-08-08 15:57:44
3687,3687,1751.76,315.32,MASTERCARD,Success,2022-03-26 00:27:00,2022-03-26 20:46:00
3688,3688,25107.27,4519.31,TROY,Success,2022-02-28 03:42:02,2022-02-28 17:51:02
3689,3689,22736.51,4092.57,VISA,Failed,2022-02-17 23:18:39,2022-02-18 21:31:39
3690,3690,2952.78,531.5,TROY,Success,2023-03-05 20:59:41,2023-03-06 10:43:41
3691,3691,14992.69,2698.68,TROY,Pending,2022-05-19 00:58:42,2022-05-19 03:12:42
3692,3692,26467.07,4764.07,VISA,Success,2023-06-01 13:06:53,2023-06-01 17:11:53
3693,3693,11967.52,2154.15,MASTERCARD,Success,2023-02-03 19:58:37,2023-02-04 07:21:37
3694,3694,31552.16,5679.39,VISA,Success,2023-05-05 00:54:41,2023-05-05 01:33:41
3695,3695,10026.93,1804.85,MASTERCARD,Failed,2022-12-25 14:41:50,2022-12-26 06:20:50
3696,3696,35561.8,6401.12,VISA,Failed,2023-03-16 01:49:09,2023-03-16 18:47:09
3697,3697,29566.36,5321.94,TROY,Pending,2022-03-15 16:39:25,2022-03-16 12:23:25
3698,3698,16680.86,3002.55,MASTERCARD,Pending,2023-03-31 03:51:59,2023-03-31 13:52:59
3699,3699,17630.28,3173.45,MASTERCARD,Pending,2023-12-12 08:16:51,2023-12-12 13:49:51
3700,3700,13391.29,2410.43,MASTERCARD,Pending,2022-06-30 12:10:56,2022-07-01 00:24:56
3701,3701,17043.19,3067.77,VISA,Pending,2023-03-11 06:43:35,2023-03-11 20:25:35
3702,3702,2444.12,439.94,TROY,Pending,2022-12-01 12:08:53,2022-12-01 17:36:53
3703,3703,6614.77,1190.66,MASTERCARD,Pending,2022-11-15 07:42:32,2022-11-16 06:33:32
3704,3704,28173.07,5071.15,MASTERCARD,Pending,2022-05-15 05:54:54,2022-05-15 17:29:54
3705,3705,38976.34,7015.74,TROY,Failed,2022-01-17 03:10:57,2022-01-17 04:23:57
3706,3706,10819.99,1947.6,VISA,Success,2022-07-21 16:45:15,2022-07-22 05:54:15
3707,3707,9520.99,1713.78,VISA,Failed,2022-04-10 08:16:07,2022-04-11 01:28:07
3708,3708,24790.82,4462.35,MASTERCARD,Success,2022-12-24 22:16:45,2022-12-25 12:55:45
3709,3709,47197.51,8495.55,VISA,Success,2022-05-03 17:08:39,2022-05-03 18:23:39
3710,3710,25314.57,4556.62,MASTERCARD,Success,2023-06-13 19:51:49,2023-06-14 07:31:49
3711,3711,11394.41,2050.99,TROY,Success,2023-02-23 06:46:24,2023-02-23 16:58:24
3712,3712,41536.96,7476.65,TROY,Pending,2023-03-06 03:22:50,2023-03-06 04:14:50
3713,3713,25087.68,4515.78,VISA,Success,2022-09-24 16:19:58,2022-09-25 11:31:58
3714,3714,49673.38,8941.21,VISA,Pending,2022-10-07 10:30:11,2022-10-08 03:46:11
3715,3715,34486.49,6207.57,TROY,Success,2022-12-25 21:43:50,2022-12-26 09:29:50
3716,3716,38712.78,6968.3,VISA,Pending,2023-02-17 08:06:23,2023-02-17 09:08:23
3717,3717,36765.4,6617.77,VISA,Failed,2022-04-12 08:44:11,2022-04-12 09:07:11
3718,3718,20230.64,3641.52,TROY,Pending,2022-01-16 10:39:26,2022-01-16 10:57:26
3719,3719,7763.3,1397.39,MASTERCARD,Pending,2022-11-10 02:09:06,2022-11-10 14:16:06
3720,3720,8079.88,1454.38,MASTERCARD,Success,2022-02-18 19:40:19,2022-02-19 13:50:19
3721,3721,14956.65,2692.2,TROY,Success,2023-11-14 20:00:53,2023-11-15 07:02:53
3722,3722,41568.86,7482.39,MASTERCARD,Success,2023-05-12 08:50:34,2023-05-13 03:11:34
3723,3723,10828.71,1949.17,VISA,Success,2023-07-08 04:15:06,2023-07-08 13:36:06
3724,3724,8449.02,1520.82,TROY,Failed,2022-08-21 22:58:15,2022-08-22 11:22:15
3725,3725,32881.78,5918.72,MASTERCARD,Failed,2023-03-17 04:05:16,2023-03-17 23:34:16
3726,3726,16654.66,2997.84,VISA,Pending,2023-07-02 21:07:08,2023-07-03 05:42:08
3727,3727,19900.61,3582.11,TROY,Success,2023-07-18 22:54:42,2023-07-19 01:44:42
3728,3728,32724.54,5890.42,VISA,Success,2022-01-24 15:04:44,2022-01-25 09:42:44
3729,3729,10536.99,1896.66,TROY,Pending,2022-11-20 14:22:43,2022-11-21 09:33:43
3730,3730,27737.2,4992.7,MASTERCARD,Pending,2022-12-16 02:15:55,2022-12-16 21:37:55
3731,3731,23829.59,4289.33,TROY,Failed,2023-02-05 18:45:04,2023-02-05 18:51:04
3732,3732,29622.76,5332.1,MASTERCARD,Success,2023-12-17 22:25:05,2023-12-18 07:07:05
3733,3733,17450.38,3141.07,VISA,Success,2023-12-19 22:35:05,2023-12-20 15:50:05
3734,3734,21768.13,3918.26,TROY,Failed,2023-07-21 07:19:05,2023-07-21 11:58:05
3735,3735,28285.38,5091.37,VISA,Success,2022-05-24 17:33:46,2022-05-25 01:56:46
3736,3736,20780.35,3740.46,VISA,Pending,2022-02-06 06:05:27,2022-02-07 05:21:27
3737,3737,6833.83,1230.09,MASTERCARD,Failed,2023-11-11 15:46:01,2023-11-11 19:14:01
3738,3738,9728.57,1751.14,VISA,Pending,2023-01-04 20:36:05,2023-01-05 20:09:05
3739,3739,19188.25,3453.88,VISA,Failed,2023-04-30 09:57:49,2023-05-01 04:57:49
3740,3740,19088.85,3435.99,TROY,Pending,2023-09-01 03:58:16,2023-09-01 05:31:16
3741,3741,6969.77,1254.56,MASTERCARD,Failed,2022-02-28 12:28:48,2022-03-01 03:18:48
3742,3742,46616.75,8391.01,VISA,Success,2023-07-23 18:10:00,2023-07-24 12:42:00
3743,3743,17333.23,3119.98,VISA,Success,2022-07-11 04:25:06,2022-07-11 12:22:06
3744,3744,44048.14,7928.67,TROY,Pending,2023-09-11 18:44:13,2023-09-12 13:13:13
3745,3745,19916.19,3584.91,MASTERCARD,Success,2022-08-12 06:46:27,2022-08-13 06:08:27
3746,3746,45907.4,8263.33,VISA,Success,2023-08-07 23:33:10,2023-08-08 11:42:10
3747,3747,3249.73,584.95,TROY,Failed,2022-08-15 21:04:51,2022-08-16 01:03:51
3748,3748,14180.69,2552.52,TROY,Failed,2023-04-19 16:09:43,2023-04-20 06:17:43
3749,3749,33608.33,6049.5,TROY,Success,2023-08-01 11:04:28,2023-08-02 00:05:28
3750,3750,45668.54,8220.34,TROY,Success,2023-12-14 07:06:44,2023-12-14 16:44:44
3751,3751,27949.84,5030.97,MASTERCARD,Pending,2023-10-03 00:00:35,2023-10-03 12:19:35
3752,3752,4095.33,737.16,TROY,Pending,2022-09-24 03:16:51,2022-09-24 11:55:51
3753,3753,27447.08,4940.47,TROY,Pending,2022-05-15 04:10:29,2022-05-15 07:16:29
3754,3754,1010.89,181.96,TROY,Failed,2023-08-20 02:59:59,2023-08-20 16:21:59
3755,3755,39738.1,7152.86,TROY,Success,2022-11-19 23:30:37,2022-11-20 20:24:37
3756,3756,34416.29,6194.93,MASTERCARD,Pending,2023-03-27 20:59:15,2023-03-28 15:10:15
3757,3757,42941.08,7729.39,TROY,Success,2022-07-05 15:10:54,2022-07-06 04:11:54
3758,3758,36527.2,6574.9,MASTERCARD,Failed,2022-12-23 04:03:23,2022-12-23 05:09:23
3759,3759,43188.38,7773.91,TROY,Pending,2022-07-19 21:36:15,2022-07-20 13:44:15
3760,3760,47377.83,8528.01,TROY,Pending,2022-03-13 09:19:53,2022-03-13 15:37:53
3761,3761,32085.72,5775.43,VISA,Pending,2023-10-31 03:00:01,2023-10-31 09:40:01
3762,3762,32422.33,5836.02,MASTERCARD,Pending,2023-03-08 20:20:20,2023-03-09 02:03:20
3763,3763,16120.03,2901.61,MASTERCARD,Failed,2023-05-25 09:57:02,2023-05-26 00:03:02
3764,3764,23417.05,4215.07,VISA,Failed,2022-03-25 19:57:03,2022-03-26 04:39:03
3765,3765,18950.67,3411.12,VISA,Failed,2023-03-04 12:34:22,2023-03-04 15:42:22
3766,3766,9030.53,1625.5,MASTERCARD,Pending,2022-12-16 04:43:12,2022-12-16 19:36:12
3767,3767,7589.19,1366.05,VISA,Failed,2022-06-23 22:16:43,2022-06-24 19:38:43
3768,3768,45661.99,8219.16,VISA,Failed,2023-02-21 12:07:20,2023-02-21 22:33:20
3769,3769,13546.7,2438.41,MASTERCARD,Pending,2023-04-21 17:50:54,2023-04-22 01:54:54
3770,3770,29987.48,5397.75,VISA,Failed,2023-06-19 01:44:26,2023-06-20 01:34:26
3771,3771,4394.96,791.09,TROY,Success,2023-05-13 02:15:34,2023-05-13 16:55:34
3772,3772,39092.27,7036.61,TROY,Failed,2023-09-27 23:15:12,2023-09-28 22:14:12
3773,3773,42281.14,7610.61,TROY,Pending,2022-02-02 02:51:34,2022-02-02 08:28:34
3774,3774,7680.22,1382.44,TROY,Failed,2023-01-02 16:11:20,2023-01-03 03:18:20
3775,3775,28959.86,5212.77,MASTERCARD,Success,2022-08-03 04:20:06,2022-08-03 09:17:06
3776,3776,37307.18,6715.29,TROY,Success,2023-02-16 17:22:37,2023-02-17 16:00:37
3777,3777,7935.0,1428.3,TROY,Failed,2023-04-25 04:04:46,2023-04-25 06:50:46
3778,3778,34905.62,6283.01,TROY,Pending,2023-01-05 07:49:17,2023-01-06 07:30:17
3779,3779,24829.73,4469.35,MASTERCARD,Pending,2023-10-28 19:56:28,2023-10-29 02:48:28
3780,3780,43158.27,7768.49,TROY,Failed,2023-01-02 18:02:34,2023-01-03 08:54:34
3781,3781,1160.52,208.89,VISA,Failed,2023-07-21 12:27:48,2023-07-22 00:27:48
3782,3782,4906.27,883.13,MASTERCARD,Pending,2023-06-11 03:52:44,2023-06-11 07:18:44
3783,3783,34903.56,6282.64,TROY,Failed,2022-04-27 00:38:23,2022-04-28 00:02:23
3784,3784,30829.49,5549.31,VISA,Success,2023-12-01 21:41:35,2023-12-02 13:50:35
3785,3785,37236.59,6702.59,TROY,Success,2022-11-14 12:11:36,2022-11-14 16:38:36
3786,3786,28125.81,5062.65,VISA,Failed,2022-09-24 12:32:26,2022-09-25 12:07:26
3787,3787,25695.63,4625.21,MASTERCARD,Pending,2022-12-14 13:08:43,2022-12-15 01:01:43
3788,3788,32673.67,5881.26,TROY,Failed,2022-02-04 13:05:06,2022-02-04 22:27:06
3789,3789,38675.65,6961.62,TROY,Failed,2022-08-16 20:05:29,2022-08-16 21:29:29
3790,3790,20557.48,3700.35,MASTERCARD,Failed,2023-08-23 21:45:42,2023-08-24 18:42:42
3791,3791,29183.38,5253.01,VISA,Pending,2022-10-14 14:59:37,2022-10-15 14:28:37
3792,3792,22888.24,4119.88,TROY,Pending,2023-05-09 03:51:07,2023-05-09 06:57:07
3793,3793,39481.16,7106.61,VISA,Success,2022-06-22 15:20:24,2022-06-23 05:21:24
3794,3794,33106.7,5959.21,TROY,Success,2022-05-01 00:01:01,2022-05-01 18:51:01
3795,3795,43200.58,7776.1,TROY,Failed,2023-10-11 08:29:48,2023-10-12 03:23:48
3796,3796,1083.53,195.04,VISA,Success,2022-06-07 14:08:58,2022-06-08 12:58:58
3797,3797,578.14,104.07,MASTERCARD,Pending,2023-01-24 16:00:45,2023-01-25 15:16:45
3798,3798,26965.98,4853.88,VISA,Failed,2022-10-15 02:20:33,2022-10-15 03:08:33
3799,3799,10890.26,1960.25,VISA,Pending,2023-03-01 13:07:11,2023-03-01 15:31:11
3800,3800,23438.85,4218.99,TROY,Success,2022-11-27 12:30:42,2022-11-27 21:16:42
3801,3801,7601.87,1368.34,TROY,Failed,2023-06-19 19:12:00,2023-06-20 08:11:00
3802,3802,43902.12,7902.38,VISA,Failed,2022-09-09 01:09:51,2022-09-09 08:27:51
3803,3803,19948.33,3590.7,TROY,Failed,2022-11-03 01:25:24,2022-11-03 07:27:24
3804,3804,2274.55,409.42,MASTERCARD,Success,2022-03-04 22:15:17,2022-03-05 01:56:17
3805,3805,2575.36,463.56,MASTERCARD,Pending,2023-12-23 20:45:52,2023-12-24 17:13:52
3806,3806,20726.75,3730.82,MASTERCARD,Pending,2022-07-19 22:40:46,2022-07-20 12:47:46
3807,3807,49676.42,8941.76,MASTERCARD,Success,2023-03-10 16:54:23,2023-03-10 19:52:23
3808,3808,13837.5,2490.75,MASTERCARD,Failed,2023-03-02 06:01:03,2023-03-02 13:18:03
3809,3809,46147.86,8306.61,VISA,Failed,2023-03-29 17:55:00,2023-03-30 07:14:00
3810,3810,2118.65,381.36,TROY,Failed,2022-08-27 07:42:31,2022-08-27 12:39:31
3811,3811,23488.71,4227.97,MASTERCARD,Pending,2023-12-26 15:33:41,2023-12-27 07:31:41
3812,3812,38158.81,6868.59,TROY,Success,2022-09-17 00:10:59,2022-09-17 15:11:59
3813,3813,45027.53,8104.96,VISA,Pending,2022-11-06 20:00:59,2022-11-07 00:38:59
3814,3814,12372.62,2227.07,MASTERCARD,Pending,2023-06-05 18:58:52,2023-06-06 08:18:52
3815,3815,39478.99,7106.22,TROY,Success,2022-10-22 03:46:42,2022-10-22 09:42:42
3816,3816,13463.43,2423.42,TROY,Failed,2023-09-30 15:55:31,2023-09-30 17:30:31
3817,3817,8678.32,1562.1,VISA,Failed,2023-02-26 23:15:41,2023-02-27 19:16:41
3818,3818,39021.5,7023.87,TROY,Pending,2023-12-28 03:01:34,2023-12-28 14:35:34
3819,3819,39050.21,7029.04,MASTERCARD,Failed,2023-06-06 05:33:54,2023-06-07 01:09:54
3820,3820,3133.1,563.96,TROY,Success,2023-11-02 00:49:23,2023-11-02 15:10:23
3821,3821,34380.95,6188.57,TROY,Failed,2023-11-02 10:00:04,2023-11-02 23:32:04
3822,3822,49158.18,8848.47,MASTERCARD,Failed,2022-05-19 21:52:28,2022-05-20 01:20:28
3823,3823,24599.57,4427.92,MASTERCARD,Pending,2023-03-22 01:28:52,2023-03-22 17:06:52
3824,3824,2902.73,522.49,MASTERCARD,Success,2023-06-06 19:03:40,2023-06-07 05:59:40
3825,3825,48255.13,8685.92,TROY,Success,2023-02-19 03:15:38,2023-02-19 04:46:38
3826,3826,34615.28,6230.75,VISA,Pending,2023-09-19 08:30:05,2023-09-19 13:25:05
3827,3827,34009.84,6121.77,VISA,Success,2022-05-04 14:19:54,2022-05-04 14:55:54
3828,3828,4339.81,781.17,MASTERCARD,Pending,2022-01-16 21:22:50,2022-01-17 03:35:50
3829,3829,47354.61,8523.83,VISA,Pending,2023-07-28 04:33:24,2023-07-28 20:24:24
3830,3830,23780.41,4280.47,TROY,Success,2023-12-07 02:38:41,2023-12-07 12:00:41
3831,3831,28477.93,5126.03,VISA,Pending,2023-07-24 11:31:52,2023-07-25 04:40:52
3832,3832,11602.71,2088.49,TROY,Pending,2022-04-25 14:17:45,2022-04-26 13:26:45
3833,3833,24371.89,4386.94,TROY,Success,2023-08-25 02:28:19,2023-08-25 12:00:19
3834,3834,21744.23,3913.96,TROY,Pending,2022-03-22 04:21:34,2022-03-22 15:51:34
3835,3835,24452.92,4401.53,TROY,Pending,2022-09-18 21:16:31,2022-09-19 18:29:31
3836,3836,38954.39,7011.79,MASTERCARD,Failed,2023-05-28 19:37:02,2023-05-29 09:37:02
3837,3837,42848.9,7712.8,MASTERCARD,Pending,2022-01-13 04:48:15,2022-01-13 20:37:15
3838,3838,6445.97,1160.27,TROY,Success,2022-11-25 11:08:51,2022-11-26 02:23:51
3839,3839,19500.08,3510.01,MASTERCARD,Success,2022-07-31 04:51:19,2022-07-31 21:20:19
3840,3840,45160.08,8128.81,VISA,Pending,2023-12-20 01:11:59,2023-12-20 14:52:59
3841,3841,23834.94,4290.29,MASTERCARD,Success,2023-09-13 07:36:46,2023-09-14 01:10:46
3842,3842,27788.63,5001.95,TROY,Success,2023-08-15 08:44:49,2023-08-15 11:20:49
3843,3843,7510.24,1351.84,TROY,Failed,2023-07-10 06:41:55,2023-07-10 10:58:55
3844,3844,11732.17,2111.79,MASTERCARD,Failed,2023-03-27 21:20:20,2023-03-28 04:49:20
3845,3845,29901.72,5382.31,TROY,Success,2022-07-02 19:21:39,2022-07-03 19:13:39
3846,3846,36866.62,6635.99,TROY,Pending,2023-08-22 14:32:54,2023-08-22 21:07:54
3847,3847,22330.24,4019.44,TROY,Failed,2022-07-06 14:43:19,2022-07-06 22:09:19
3848,3848,33951.62,6111.29,VISA,Pending,2023-12-15 09:33:22,2023-12-16 01:56:22
3849,3849,48539.18,8737.05,VISA,Pending,2023-10-08 17:56:57,2023-10-09 17:56:57
3850,3850,41104.82,7398.87,MASTERCARD,Failed,2022-07-23 08:01:31,2022-07-23 21:16:31
3851,3851,6954.66,1251.84,MASTERCARD,Pending,2022-09-04 18:46:54,2022-09-05 06:05:54
3852,3852,45217.67,8139.18,MASTERCARD,Success,2023-04-14 12:39:07,2023-04-14 20:13:07
3853,3853,32757.78,5896.4,VISA,Pending,2022-12-05 21:05:42,2022-12-06 17:15:42
3854,3854,39333.99,7080.12,VISA,Pending,2023-03-05 02:23:53,2023-03-05 07:37:53
3855,3855,37937.48,6828.75,TROY,Pending,2022-03-01 14:10:02,2022-03-02 08:57:02
3856,3856,29631.25,5333.62,TROY,Failed,2022-04-29 16:17:32,2022-04-30 12:32:32
3857,3857,41713.26,7508.39,MASTERCARD,Success,2023-06-02 23:24:43,2023-06-03 22:08:43
3858,3858,35510.03,6391.81,TROY,Pending,2023-08-06 21:16:08,2023-08-07 02:09:08
3859,3859,7109.86,1279.77,VISA,Failed,2023-02-08 03:01:41,2023-02-08 23:32:41
3860,3860,10781.2,1940.62,VISA,Pending,2023-08-20 22:59:47,2023-08-21 06:17:47
3861,3861,10178.35,1832.1,VISA,Success,2023-06-08 08:21:52,2023-06-08 21:54:52
3862,3862,21486.16,3867.51,TROY,Success,2022-07-30 00:18:24,2022-07-30 12:09:24
3863,3863,45024.82,8104.47,MASTERCARD,Pending,2023-08-04 04:07:05,2023-08-04 04:27:05
3864,3864,49868.61,8976.35,VISA,Success,2023-08-17 07:05:04,2023-08-17 15:55:04
